pairid,argid,propid_to,propid_from,text_to,text_from,relation,normarg_nneu2_4_0,normarg_nneu2_4_1,normarg_nneu2_4_2,normarg_nneu2_4_3
00726_5#00726_5_4,00726,00726_5,00726_5_4,The US government should fund embryonic stem cell research.,The Senate gave clear support for allowing research on these embryos,1,0.13888137837984585,0.59056080380514,0.026732036955530954,0.26634073398737407
00726_5#00726_5_6,00726,00726_5,00726_5_6,The US government should fund embryonic stem cell research.,"The parents of at least 11,000 of these 400,000 embryos have given explicit permission for their embryos to be made available for stem-cell research",1,0.16267078195962995,0.747861178850414,0.015161477555028897,0.13149030414071639
00726_5#00726_5_7,00726,00726_5,00726_5_7,The US government should fund embryonic stem cell research.,"The eventual death of the majority of these 400,000 stem cells is not a justification for destroying these ""lives"":",-1,0.006561621585381038,0.15775278699285103,0.04503396943802423,0.7364882838079533
00726_5#00726_5_8,00726,00726_5,00726_5_8,The US government should fund embryonic stem cell research.,Sen. Arlen Specter (R-Pa.) bill would have given direct federal funding to using these embryos for research,1,0.11158019344917564,0.7462588535188661,0.01421412244135651,0.20200677510308568
00741_2#00741_2_1,00741,00741_2,00741_2_1,Unemployed people should be made to work for their welfare money.,Making the unemployed work for their welfare money positively breaks the dependency culture:,1,0.03333523440419847,0.4846890285011586,0.0051212404493905924,0.4761136407935026
00741_2#00741_2_2,00741,00741_2,00741_2_2,Unemployed people should be made to work for their welfare money.,"Putting the unemployed into workfare schemes actually limits their opportunities to look for work, by making them show up for make-work schemes when they could be job hunting:",-1,0.04051150149187063,0.21729703779291493,0.013307839555859723,0.7406746719181837
00741_2#00741_2_3,00741,00741_2,00741_2_3,Unemployed people should be made to work for their welfare money.,Making the unemployed work for their welfare benefits calls the bluff of those claiming benefit but not really looking for jobs.,1,0.019557331539828898,0.2368345359282623,0.0033916949516911076,0.7253595091234637
00741_2#00741_2_4,00741,00741_2,00741_2_4,Unemployed people should be made to work for their welfare money.,People would actually rather not be unemployed and dependent on the state:,-1,0.10656642578502976,0.4824131049783634,0.09651783379674057,0.46418709977268446
00743_7#00743_7_1,00743,00743_7,00743_7_1,Mandatory voting is a good idea.,Compulsory voting seen as social norm where it exists,1,0.09278963021663253,0.6615008094900904,0.015585229428136779,0.24237464689988203
00743_7#00743_7_2,00743,00743_7,00743_7_2,Mandatory voting is a good idea.,American people will come around to mandatory voting.,1,0.0699541322407064,0.5622990155704458,0.01823237938949054,0.19484018798601516
00743_7#00743_7_3,00743,00743_7,00743_7_3,Mandatory voting is a good idea.,"Compulsory voting won""t necessarily make sure the better and capable government comes into power.",-1,0.06223130257837117,0.4234360982637947,0.06968731023992428,0.455858939070418
00743_7#00743_7_4,00743,00743_7,00743_7_4,Mandatory voting is a good idea.,Compulsory voting causes anti-govt feelings.,-1,0.006291789687991609,0.2766174218799383,0.013916064095184791,0.5932747892510684
00743_7#00743_7_5,00743,00743_7,00743_7_5,Mandatory voting is a good idea.,Vast majority of Americans oppose mandatory voting.,-1,0.046115182166583585,0.46525822737184974,0.05407065819643079,0.4216836807619796
00743_7#00743_7_6,00743,00743_7,00743_7_6,Mandatory voting is a good idea.,Compulsory voting would undermine barometer of interest.,-1,0.01486754876044625,0.3344098726867041,0.026712637916561196,0.5674931523230169
00755_15#00755_15_1,00755,00755_15,00755_15_1,Turkey should be given membership in the EU.,Turkeys proximity to conflict zones would not endanger the EU.,1,0.008141823041838355,0.7316543401784701,0.05620671859881794,0.22390192121298197
00755_15#00755_15_2,00755,00755_15,00755_15_2,Turkey should be given membership in the EU.,EU membership for Turkey would help liberalize the Middle East,1,0.06930356235051613,0.7146119608730327,0.010376383108901377,0.18285514645690726
00755_15#00755_15_3,00755,00755_15,00755_15_3,Turkey should be given membership in the EU.,Turkey membership will help advance EU interests in the Middle East,1,0.1316459835566951,0.6540390848816994,0.02402739694816781,0.23087189225210603
00755_15#00755_15_4,00755,00755_15,00755_15_4,Turkey should be given membership in the EU.,Turkeys admission would expose the EU to new conflicts and dangers.,-1,0.04053580596156166,0.15880759264056837,0.005931162800132634,0.8002700589380609
00810_3#00810_3_1,00810,00810_3,00810_3_1,Solar shading should be part of plans to reverse global climate change.,A space shield would be far too expensive,-1,0.016070917879007756,0.09013758937879646,0.029173088694343905,0.19357170472142918
00810_3#00810_3_2,00810,00810_3,00810_3_2,Solar shading should be part of plans to reverse global climate change.,Sunshield costs are reasonable in face of global warming,1,0.07362441376182983,0.7443951260911107,0.013406299531909142,0.20024489638524284
00810_3#00810_3_3,00810,00810_3,00810_3_3,Solar shading should be part of plans to reverse global climate change.,Better ways to fight global warming than geoengineering,-1,0.21148733712811485,0.6607212406415301,0.05091436796024732,0.27908766772713833
00810_3#00810_3_4,00810,00810_3,00810_3_4,Solar shading should be part of plans to reverse global climate change.,A space shield does not affect Earths ozone like particle shading.,1,0.008565504062236568,0.562218997856094,0.026246843708370035,0.38778084570324567
00864_8#00864_8_1,00864,00864_8,00864_8_1,Nations should increase economic and social protections for migrants.,Migrant Rights Convention allows for sovereign control of migration,1,0.10173264499212668,0.6929733541058033,0.02038010226064433,0.26391158406232895
00864_8#00864_8_2,00864,00864_8,00864_8_2,Nations should increase economic and social protections for migrants.,Migrant Workers Convention requires only minor changes to state laws,1,0.3348601734312746,0.4657182934976354,0.13007248195167784,0.2777025488261935
00864_8#00864_8_3,00864,00864_8,00864_8_3,Nations should increase economic and social protections for migrants.,International migration treaty limits sovereign migration policy.,-1,0.12960029379001592,0.3138964409747406,0.022922604389670486,0.6444519354097084
00864_8#00864_8_4,00864,00864_8,00864_8_4,Nations should increase economic and social protections for migrants.,"Nation-states are a fabrication, should not constrain migration",1,0.4171811799835559,0.00031447551842433806,0.46391760021921236,0.0003309715184439832
00872_2#00872_2_1,00872,00872_2,00872_2_1,It is fair to issue parking fines to people who park their car longer than the allocated time.,People have already payed for parking through road taxes.,-1,0.03775088998155838,0.387999490806171,0.012372713762765403,0.5547742425896959
00872_2#00872_2_2,00872,00872_2,00872_2_2,It is fair to issue parking fines to people who park their car longer than the allocated time.,It often costs a lot of money to build a car park,1,0.029748082140468517,0.45307534702546953,0.029941820391900822,0.4461989837576155
00872_2#00872_2_3,00872,00872_2,00872_2_3,It is fair to issue parking fines to people who park their car longer than the allocated time.,People have the right to make money,1,0.45448562842450174,0.0016721415076602513,0.24264648925478138,0.0011519515059786383
00872_2#00872_2_4,00872,00872_2,00872_2_4,It is fair to issue parking fines to people who park their car longer than the allocated time.,Charging for car parking may help the environment,1,0.04539504064485569,0.6006610174444441,0.023254518861269783,0.3243072181862686
00872_2#00872_2_5,00872,00872_2,00872_2_5,It is fair to issue parking fines to people who park their car longer than the allocated time.,"Everyone needs to put their car somewhere, why make them pay?",-1,0.4326631099953375,0.004221965923419123,0.36473947476175533,0.0047274495552715205
00939_4#00939_4_7,00939,00939_4,00939_4_7,I should go to graduate school.,"Many jobs require only a night class, not grad degree.",-1,0.027397079954726143,0.21357021081132568,0.04308815785530805,0.5397187371089421
00939_4#00939_4_8,00939,00939_4,00939_4_8,I should go to graduate school.,"Many jobs require only additional knowledge, not grad degree",-1,0.016512699864947966,0.2274453552520952,0.03570497462157449,0.4039454475296588
00939_4#00939_4_9,00939,00939_4,00939_4_9,I should go to graduate school.,A masters degree is good to get when economy is weak.,1,0.01798403942500172,0.1728539901580637,0.00454897883056013,0.06265058315429353
01108_7#01108_7_1,01108,01108_7,01108_7_1,Plans to fight global warming should prioritize solar energy.,Solar power operates silently.,1,0.1089651761333055,0.5732131260373408,0.0610822406328339,0.35100996902729337
01108_7#01108_7_2,01108,01108_7,01108_7_2,Plans to fight global warming should prioritize solar energy.,Solar energy does not release offensive smells.,1,0.010751219215555576,0.5865842427491366,0.03574290236886141,0.33690357248091585
01108_7#01108_7_3,01108,01108_7,01108_7_3,Plans to fight global warming should prioritize solar energy.,Solar farms can deface natural landscapes.,-1,0.019160115818840553,0.30793263087491307,0.006725436663447078,0.6148142969106308
01108_7#01108_7_4,01108,01108_7,01108_7_4,Plans to fight global warming should prioritize solar energy.,Solar involves democratic community-based decision-making.,1,0.08101130280311365,0.7913657803661039,0.012161960740642295,0.15620423922476773
01108_7#01108_7_5,01108,01108_7,01108_7_5,Plans to fight global warming should prioritize solar energy.,"Decentralized, low-capital solar is better for small enterprise.",1,0.10422954026802073,0.7857399053372592,0.014561777276312061,0.1658155323344318
01145_3#01145_3_1,01145,01145_3,01145_3_1,Governments should completely ban laser pointers.,Illegal use of lasers (like knives) does not justify ban,-1,0.07970164791341068,0.6068659860849626,0.021612677630900485,0.3191932576455935
01145_3#01145_3_2,01145,01145_3,01145_3_2,Governments should completely ban laser pointers.,Laser pointers are used widely be teachers and lecturers.,-1,0.006590469895904335,0.146356296346703,0.03037732104936404,0.774503249006603
01145_3#01145_3_3,01145,01145_3,01145_3_3,Governments should completely ban laser pointers.,"There are legitimate uses, and people with permits are still allowed to use lasers.",-1,0.007316544056060196,0.23269793314401083,0.04159951123517113,0.66726621404211
01145_3#01145_3_4,01145,01145_3,01145_3_4,Governments should completely ban laser pointers.,"There is no practical use of laser pointers that can""t be replaced.",1,0.05441405788016279,0.692907252716654,0.010992134855882022,0.2528833449590081
01145_3#01145_3_5,01145,01145_3,01145_3_5,Governments should completely ban laser pointers.,There are enough alternatives to lasers for self defense.,1,0.005237473391890681,0.19863334174153285,0.03384568005227091,0.7532542514073383
01145_3#01145_3_6,01145,01145_3,01145_3_6,Governments should completely ban laser pointers.,Laser pointers are a valuable tool for self-defense,-1,0.008843288556566393,0.19997727299143145,0.05374581713482743,0.7375235640856359
01174_30#01174_30_1,01174,01174_30,01174_30_1,You should belong to the Democratic rather than Republican party.,Democrats support a more progressive tax structure.,1,0.20471276773490446,0.695431078557981,0.028777044903450552,0.1646397752553495
01174_30#01174_30_2,01174,01174_30,01174_30_2,You should belong to the Democratic rather than Republican party.,Dems just as good as Reps historically on low taxes,1,0.06654346300240499,0.5475800741745627,0.028446008874106896,0.38653103583373793
01174_30#01174_30_3,01174,01174_30,01174_30_3,You should belong to the Democratic rather than Republican party.,"Govt spending is a problem that higher taxes can""t solve.",-1,0.0009284663158076197,0.018091537973561445,0.002266192717436565,0.0404936446139259
01174_30#01174_30_4,01174,01174_30,01174_30_4,You should belong to the Democratic rather than Republican party.,Republicans want people to keep more of money they earn,-1,0.24556741454288208,0.021901192394658785,0.3102642648063808,0.02454739353421686
01174_30#01174_30_6,01174,01174_30,01174_30_6,You should belong to the Democratic rather than Republican party.,Republicans believe in supply-side economics and lower taxes.,-1,0.05141164642125269,0.3887644867339156,0.07242249344282042,0.5049488145494004
01174_30#01174_30_7,01174,01174_30,01174_30_7,You should belong to the Democratic rather than Republican party.,Higher taxes discourage hard work.,-1,0.0032318180611496075,0.05958144200363319,0.010881927285695928,0.09644952561146412
01174_30#01174_30_8,01174,01174_30,01174_30_8,You should belong to the Democratic rather than Republican party.,Progressive tax is most fair; based on ability to pay,1,0.09325362618532362,0.5945497902034127,0.03494381543310005,0.2625503814596022
01174_30#01174_30_9,01174,01174_30,01174_30_9,You should belong to the Democratic rather than Republican party.,Some Republicans believe all tax increases should be voted upon.,-1,0.35155196685831364,0.0030250854465690537,0.48517991545413325,0.0035292148146284143
01206_2#01206_2_1,01206,01206_2,01206_2_1,The West should arm Libyan rebels.,"UN resolution authorized ""all necessary measures.""",1,0.15559320686741707,0.018956222830591053,0.05068106054770118,0.009135381709110787
01206_2#01206_2_2,01206,01206_2,01206_2_2,The West should arm Libyan rebels.,Arming Libyan rebels violates UN resolution and i-law,-1,0.07104665579610005,0.21579218684775897,0.11914694422616687,0.31042449934387717
01206_2#01206_2_3,01206,01206_2,01206_2_3,The West should arm Libyan rebels.,Arming Libyan rebels inconsistent with protecting civilians.,-1,0.21286136144895124,0.28694083002744863,0.04481449070492186,0.657300730524969
01206_2#01206_2_4,01206,01206_2,01206_2_4,The West should arm Libyan rebels.,Legality matters little to arming Libyan rebels.,1,0.011285749950157638,0.3148264313493515,0.04117665917213143,0.6433765972809692
01234_1#01234_1_1,01234,01234_1,01234_1_1,This House believes that hate speech should be a crime.,"Even such things as computer games, cartoons and so on, if they contain offensive remarks against other groups, may lead hot only to conflicts within the country, but to international ones.",1,0.0011407428401512803,0.03159272314684583,0.0008497938442429513,0.022382975643026052
01234_1#01234_1_2,01234,01234_1,01234_1_2,This House believes that hate speech should be a crime.,Laws against hate speech can be used in the political sphere.,-1,0.013236696979489121,0.4436257633712405,0.019960152947956448,0.5131784359572201
01234_1#01234_1_3,01234,01234_1,01234_1_3,This House believes that hate speech should be a crime.,"We don""t know where should the line be drawn with such a piece of legislation.",-1,0.11866475046589534,0.17664762187275845,0.20875537496255334,0.2887474310151637
01234_1#01234_1_4,01234,01234_1,01234_1_4,This House believes that hate speech should be a crime.,Hate speech may lead to conflicts and riots and in the end undermine stability in the society.,1,0.01975592252197288,0.49803461856241205,0.018958993701961913,0.4704522711621525
01234_1#01234_1_5,01234,01234_1,01234_1_5,This House believes that hate speech should be a crime.,"The cartoons and computer games can""t be the root cause of terrorist acts.",-1,0.014282656122341046,0.22120134558891263,0.01712681947827747,0.2549999128158092
00030_2#00030_2_1,00030,00030_2,00030_2_1,Sado-masochism should be legalised.,Sado-masochism is dangerous:,-1,0.03177815747828876,0.36510361686745496,0.03742878937730905,0.5517175040586539
00030_2#00030_2_2,00030,00030_2,00030_2_2,Sado-masochism should be legalised.,Safe words are ludicrously impractical:,-1,0.0276360090817766,0.3751241346102264,0.02629891286793053,0.3582441623631244
00030_2#00030_2_3,00030,00030_2,00030_2_3,Sado-masochism should be legalised.,Sado-masochism is already practised without a significant degree of complaint.,1,0.024282452536367856,0.38274561176714356,0.012523697735652532,0.5358260158674377
00030_2#00030_2_4,00030,00030_2,00030_2_4,Sado-masochism should be legalised.,Sado-masochism can be rendered relatively free of physical risk for its participants.,1,0.013732289278465424,0.5833323537572341,0.005896039502472902,0.2913601139128825
00030_2#00030_2_5,00030,00030_2,00030_2_5,Sado-masochism should be legalised.,"Sado-masochism need not be rendered completely free of risk, as long as the risks are understood by the consenting parties:",1,0.3159937483838589,0.0003204534285426172,0.6127545657540809,0.0004232176138333323
00037_5#00037_5_1,00037,00037_5,00037_5_1,The justice system should focus on rehabilitation over retribution.,Rehabilition programs are not reliable enough.,-1,0.01355836610844775,0.27761608393915976,0.03637417894459357,0.6696856151922282
00037_5#00037_5_2,00037,00037_5,00037_5_2,The justice system should focus on rehabilitation over retribution.,Prison as punishment does not effectively deter criminals.,1,0.009603769546889223,0.4111812286911291,0.015046202117980263,0.5442980391103633
00037_5#00037_5_3,00037,00037_5,00037_5_3,The justice system should focus on rehabilitation over retribution.,"It is too hard to tell if rehabilitation has ""worked.""",-1,0.03436943712293919,0.40906330925627704,0.07078130480780027,0.5492010975190792
00037_5#00037_5_4,00037,00037_5,00037_5_4,The justice system should focus on rehabilitation over retribution.,Studies show rehabilitation programs are effective.,1,0.03304316773446743,0.7576004624202485,0.006316670930293391,0.20013868084394307
00042_5#00042_5_1,00042,00042_5,00042_5_1,"Troops should be withdrawn from Iraq as immediately, and before conditions permit.","The ""domino theory"" in a post-Iraq-withdrawal Middle East is as illegitimate as it was with Vietnam",1,0.017900568346773456,0.400575790896337,0.025684075032762915,0.5557269561769216
00042_5#00042_5_2,00042,00042_5,00042_5_2,"Troops should be withdrawn from Iraq as immediately, and before conditions permit.",Withdrawing from Vietnam was a mistake and so should be avoided in Iraq,-1,0.41401606381072537,0.0013316203953502033,0.4837572427844445,0.0014740905045132209
00042_5#00042_5_3,00042,00042_5,00042_5_3,"Troops should be withdrawn from Iraq as immediately, and before conditions permit.","Withdrawing from Vietnam did not undercut US credibility and it won""t in Iraq either",1,0.016097033545129615,0.36814958492584426,0.04296781214315356,0.5923602029920461
00042_5#00042_5_4,00042,00042_5,00042_5_4,"Troops should be withdrawn from Iraq as immediately, and before conditions permit.",Success in the Middle East will be achieved like in South East Asia; despite withdrawing,1,0.04608284341807116,0.46577347068146946,0.046314958936699846,0.46780665592037945
00042_5#00042_5_5,00042,00042_5,00042_5_5,"Troops should be withdrawn from Iraq as immediately, and before conditions permit.",The death toll following the US withdrawal from Vietnam was not bad,1,0.037113582779972225,0.43154501728609207,0.034938699179861976,0.42375676097023396
00046_5#00046_5_1,00046,00046_5,00046_5_1,ICC is good. The US and other countries should join the ICC.,"All UN members can vote on ICC definition of ""aggression""",1,0.32177912862138014,0.5301937194994915,0.06240192188575801,0.16523855608884624
00046_5#00046_5_2,00046,00046_5,00046_5_2,ICC is good. The US and other countries should join the ICC.,"ICC adopts an unacceptably vague definition of ""aggression""",-1,0.04897066121942337,0.29621079345754914,0.030646349383545553,0.6060686108585123
00046_5#00046_5_3,00046,00046_5,00046_5_3,ICC is good. The US and other countries should join the ICC.,"UN ICC members cannot agree on a definition of ""aggression""",-1,0.09305345301604463,0.3753331558167288,0.14558762050886778,0.5152314674942543
00107_3#00107_3_1,00107,00107_3,00107_3_1,Government subsidy of the arts should be ended.,People will pay for good art; subsidies are unnecessary.,1,0.06404494234722553,0.5862365198978292,0.14727063136298205,0.3591094368336494
00107_3#00107_3_2,00107,00107_3,00107_3_2,Government subsidy of the arts should be ended.,The arts can survive on profits and business models alone,1,0.009484017353312089,0.236761863103086,0.03397271564201776,0.6832755046402478
00107_3#00107_3_3,00107,00107_3,00107_3_3,Government subsidy of the arts should be ended.,"Without subsidy, many of the arts would not survive",-1,0.05370384160348447,0.6356425241923532,0.01512487301309293,0.28576357756688314
00107_3#00107_3_4,00107,00107_3,00107_3_4,Government subsidy of the arts should be ended.,Subsidies help foster newer more innovative forms of art.,-1,0.005567498841256361,0.17875734172957874,0.03214593489519243,0.7118106947873551
00128_6#00128_6_1,00128,00128_6,00128_6_1,"Use of the word ""nigger"" is acceptable. It should not be condemned/banned.","Meaning of words shifts over time; ""nigger"" has softened.",1,0.06386568336384887,0.45202298868709356,0.057421017084546326,0.45857722598649886
00128_6#00128_6_2,00128,00128_6,00128_6_2,"Use of the word ""nigger"" is acceptable. It should not be condemned/banned.","Use of the word ""nigger"" breeds reverse racism.",-1,0.021977745018452413,0.5263564424407946,0.01578180365331331,0.36652518927940364
00128_6#00128_6_3,00128,00128_6,00128_6_3,"Use of the word ""nigger"" is acceptable. It should not be condemned/banned.","Banning the use of ""nigger"" alienates non-black minorities.",1,0.17934736538489168,0.036804777359636824,0.0549804122131806,0.016812912042204805
00128_6#00128_6_4,00128,00128_6,00128_6_4,"Use of the word ""nigger"" is acceptable. It should not be condemned/banned.","Education is better than banning ""nigger"" at fighting racism.",1,0.14367017202709473,0.4633206157252253,0.14748427636049521,0.469370212146657
00163_10#00163_10_1,00163,00163_10,00163_10_1,Nuclear energy is justified and should be expanded.,Nuclear power plants are vulnerable to terrorist attacks.,-1,0.013625401163407836,0.2985485840892579,0.02886753734601956,0.6463107690813489
00163_10#00163_10_2,00163,00163_10,00163_10_2,Nuclear energy is justified and should be expanded.,Nuclear facilities are designed to withstand terrorists attacks,1,0.05763460505848056,0.4928907026362366,0.014729411061588212,0.4562240503892257
00163_10#00163_10_3,00163,00163_10,00163_10_3,Nuclear energy is justified and should be expanded.,A terrorist strike on a nuclear facility could be devastating,-1,0.015759626850092204,0.4011455802800764,0.01718035140913344,0.5253552437134337
00163_10#00163_10_4,00163,00163_10,00163_10_4,Nuclear energy is justified and should be expanded.,Terrorists can target spent nuclear fuel pools outside facilities,-1,0.009812448642732511,0.29609646817599256,0.018609588197907326,0.6456288976898867
00163_10#00163_10_5,00163,00163_10,00163_10_5,Nuclear energy is justified and should be expanded.,Nuclear facilities are less vulnerable to terrorists than other targets,1,0.014791399003036354,0.5821213881045989,0.0447333138017161,0.36813386101665646
00197_1#00197_1_1,00197,00197_1,00197_1_1,Australia should become a republic rather than continue as a constitutional monarchy.,"If the Australian constitutional monarchy isn""t broke, don""t fix it",-1,0.5036170556604271,0.029858000663975617,0.24501370355835125,0.015376765851633029
00197_1#00197_1_2,00197,00197_1,00197_1_2,Australia should become a republic rather than continue as a constitutional monarchy.,"The monarchy might ""work"", but it is inappropriate and wrong",1,0.13960532798371758,0.7214555204368658,0.054569458953386885,0.22279469031062568
00197_1#00197_1_3,00197,00197_1,00197_1_3,Australia should become a republic rather than continue as a constitutional monarchy.,The Queen has never abused her power in Australia.,-1,0.03747767197917046,0.4118817232118229,0.01839376780062878,0.4712462405776612
00197_1#00197_1_4,00197,00197_1,00197_1_4,Australia should become a republic rather than continue as a constitutional monarchy.,Republicanism is not more modern than constitutional monarchy,-1,0.05774374834477526,0.3585031242502775,0.026952314035806543,0.5466044366353195
00197_1#00197_1_5,00197,00197_1,00197_1_5,Australia should become a republic rather than continue as a constitutional monarchy.,"That the Australian monarchy ""works"" is a faulty argument against positive change",1,0.07237536675303148,0.6342880914991662,0.027363821473205215,0.28227164707246005
00197_1#00197_1_6,00197,00197_1,00197_1_6,Australia should become a republic rather than continue as a constitutional monarchy.,"The Australian monarchy is ""broken"" in so far as it is undemocratic.",1,0.01640125941653899,0.6930267272371411,0.043389499762621846,0.2332967161440656
00197_3#00197_3_1,00197,00197_3,00197_3_1,Australia should become a republic rather than continue as a constitutional monarchy.,Australia should perfect its democracy by becoming a republic,1,0.7207522527710115,0.000434246756704911,0.17543402821790788,0.0001914209699670787
00197_3#00197_3_10,00197,00197_3,00197_3_10,Australia should become a republic rather than continue as a constitutional monarchy.,"A ""crowned republic"" in Australia is not an adequate republic",1,0.05514124979925529,0.481400795361421,0.05222274143137907,0.46454773128387566
00197_3#00197_3_11,00197,00197_3,00197_3_11,Australia should become a republic rather than continue as a constitutional monarchy.,Monarchy undermines democratic development in Australia,1,0.11998444479995361,0.6644500263310315,0.03316837436307885,0.2662345308802888
00197_3#00197_3_12,00197,00197_3,00197_3_12,Australia should become a republic rather than continue as a constitutional monarchy.,Monarchies risk bringing completely incapable people to power,1,0.09862818461064159,0.6730006295112684,0.04083513531616125,0.2618640859175047
00197_3#00197_3_13,00197,00197_3,00197_3_13,Australia should become a republic rather than continue as a constitutional monarchy.,The monarchy checks the abuse of power by the executive,-1,0.03781854786302809,0.500215685422409,0.15660574487060233,0.4038585185530979
00197_3#00197_3_2,00197,00197_3,00197_3_2,Australia should become a republic rather than continue as a constitutional monarchy.,Republicanism is not more modern than constitutional monarchy,-1,0.05774374834477526,0.3585031242502775,0.026952314035806543,0.5466044366353195
00197_3#00197_3_3,00197,00197_3,00197_3_3,Australia should become a republic rather than continue as a constitutional monarchy.,The governor-general represents all Australians; not just his/her voters,-1,0.18671296965254558,0.030823296169075188,0.2868512704203131,0.043685943665114225
00197_3#00197_3_4,00197,00197_3,00197_3_4,Australia should become a republic rather than continue as a constitutional monarchy.,Reforming a constitution should be extremely exceptional in a democracy.,-1,0.3077835088339694,0.0027756906903625756,0.595740572720938,0.0025901426415196774
00197_3#00197_3_5,00197,00197_3,00197_3_5,Australia should become a republic rather than continue as a constitutional monarchy.,"Australia is already a republic; a ""crowned republic""",-1,0.11888394535850581,0.5765802491716647,0.03984660125199783,0.3645165884953613
00197_3#00197_3_6,00197,00197_3,00197_3_6,Australia should become a republic rather than continue as a constitutional monarchy.,"Australians democratically chose a constitutional monarchy; it wasn""t imposed",-1,0.04518123258284424,0.39466995137188915,0.15206739588534618,0.47311516733682724
00197_3#00197_3_7,00197,00197_3,00197_3_7,Australia should become a republic rather than continue as a constitutional monarchy.,Desires for republic grow with increasingly democratic Australians,1,0.14687369656371532,0.4089336608787722,0.03762586900470421,0.5352138818826109
00197_3#00197_3_8,00197,00197_3,00197_3_8,Australia should become a republic rather than continue as a constitutional monarchy.,Australias monarchic system is equally democratic as Britains.,-1,0.019734786068166445,0.3049390180149642,0.04653298486880885,0.6148060199030879
00197_3#00197_3_9,00197,00197_3,00197_3_9,Australia should become a republic rather than continue as a constitutional monarchy.,Australian republicans are making a blatant power grab,-1,0.10693346541370101,0.46602031905276287,0.1317864631555594,0.39294889722200094
00285_6#00285_6_1,00285,00285_6,00285_6_1,You should belong to the Democratic rather than Republican party.,Republicans believe govt most effective when decentralized,-1,0.04460045133437765,0.41554444209612373,0.0573381285763567,0.5021165099668778
00285_6#00285_6_2,00285,00285_6,00285_6_2,You should belong to the Democratic rather than Republican party.,Republicans believe constitution guarantees greater state power,-1,0.06226165733353499,0.3999604075724311,0.09042352691530126,0.47640156451931126
00285_6#00285_6_3,00285,00285_6,00285_6_3,You should belong to the Democratic rather than Republican party.,Liberals favor large federal government over state govt,1,0.09713327195993195,0.4244368334200104,0.024048066759270542,0.23595193403200426
00301_2#00301_2_3,00301,00301_2,00301_2_3,The state should be fully privatised.,Concentration of wealth.,-1,0.14188845970540886,0.5139522120675953,0.02661728263116266,0.3511513219089032
00301_2#00301_2_4,00301,00301_2,00301_2_4,The state should be fully privatised.,Political influence.,-1,0.11189077324067807,0.5485451094691716,0.03810411433724183,0.30117670925596063
00301_2#00301_2_5,00301,00301_2,00301_2_5,The state should be fully privatised.,Private companies rarely protect the safety and standards of their workforce as well as nationalised industries do.,-1,0.0070625914987480195,0.1580584138411792,0.014512602158994586,0.23368716712633966
00301_2#00301_2_6,00301,00301_2,00301_2_6,The state should be fully privatised.,"The rights of workers and quality of goods, even within the private market, are protected by the rule of law.",1,0.03392462645678746,0.018968133114926473,0.021159186070592747,0.013543624501068743
00336_1#00336_1_1,00336,00336_1,00336_1_1,Light pollution is a problem and we should try to fix it.,"It doesn""t harm anyone",-1,0.06707426041587933,0.2987666415737814,0.05701998386606387,0.3079934962566009
00336_1#00336_1_2,00336,00336_1,00336_1_2,Light pollution is a problem and we should try to fix it.,It disrupts wildlife,1,0.028595501028442178,0.23667363991601645,0.06966582282808109,0.6089150397646858
00336_1#00336_1_3,00336,00336_1,00336_1_3,Light pollution is a problem and we should try to fix it.,"Stars would be far more visible and interesting if light pollution didn""t exist.",1,0.04866102322200326,0.6495747279605312,0.012262406321309467,0.2755545181646917
00387_11#00387_11_1,00387,00387_11,00387_11_1,Hydrogen vehicles should be a major part of strategies to fight global warming.,Hydrogen fuel-cell cars are really electric cars,1,0.07712913688627224,0.7712858427003068,0.01409680183251941,0.1848244866169244
00387_11#00387_11_2,00387,00387_11,00387_11_2,Hydrogen vehicles should be a major part of strategies to fight global warming.,Liquefying hydrogen requires extremely low temperatures.,-1,0.12615486058668612,0.3621687198201883,0.07039064834308226,0.5614952686586812
00387_11#00387_11_3,00387,00387_11,00387_11_3,Hydrogen vehicles should be a major part of strategies to fight global warming.,Hydrogen fuel cells require technology breakthrough,-1,0.23986942364253727,0.5859772539008438,0.02733360063474264,0.34026038131420827
00387_11#00387_11_4,00387,00387_11,00387_11_4,Hydrogen vehicles should be a major part of strategies to fight global warming.,It is not too energy-intensive to compress hydrogen,1,0.025686582634497922,0.48421572186734196,0.03134050955247265,0.450386712690024
00387_11#00387_11_5,00387,00387_11,00387_11_5,Hydrogen vehicles should be a major part of strategies to fight global warming.,Too much energy is required in compressing/liquefying hydrogen,-1,0.06955366138523073,0.21289889138246557,0.18304404739868566,0.6372302143357155
00387_11#00387_11_6,00387,00387_11,00387_11_6,Hydrogen vehicles should be a major part of strategies to fight global warming.,Hydrogen storage in cars is available and affordable,1,0.08627929671123487,0.6641427032798006,0.02730007709399606,0.23011229327480034
00387_11#00387_11_7,00387,00387_11,00387_11_7,Hydrogen vehicles should be a major part of strategies to fight global warming.,With no lubricity hydrogen is highly volatile in handling.,-1,0.017484601780046575,0.3445805336980725,0.027911905635485013,0.5998442503205583
00387_11#00387_11_8,00387,00387_11,00387_11_8,Hydrogen vehicles should be a major part of strategies to fight global warming.,"Hydrogen can""t be compressed to give sufficient driving range",-1,0.06657472321867824,0.4576661502898939,0.169053933458212,0.4975905435808128
