pairid,argid,propid_to,propid_from,text_to,text_from,relation,normarg_nneu2_4_0,normarg_nneu2_4_1,normarg_nneu2_4_2,normarg_nneu2_4_3
01012_17#01012_17_4,01012,01012_17,01012_17_4,Wikipedia is a reliable and socially beneficial resource.,Corrections are made and vandalism are reverted very rapidly on Wikipedia.,1,0.027048399941206603,0.27399714535562636,0.010318369263318104,0.6364794835523161
01012_17#01012_17_5,01012,01012_17,01012_17_5,Wikipedia is a reliable and socially beneficial resource.,Wikipedia falls prey to determined abusers and vandals.,-1,0.019459148854241652,0.313311862611534,0.03372183461689209,0.5919990024618464
01012_4#01012_4_1,01012,01012_4,01012_4_1,Wikipedia is a reliable and socially beneficial resource.,Top online encyclopedias have disclaimers and provide no warranty as to their accuracy,1,0.024127249551800498,0.45982760520340554,0.03667869599599023,0.447381689120144
01012_4#01012_4_2,01012,01012_4,01012_4_2,Wikipedia is a reliable and socially beneficial resource.,Natures study showed Wikipedia to be 31% less accurate than Britannica,-1,0.03575599818887565,0.41723078835178284,0.03325176083641762,0.4729543279793976
01012_4#01012_4_3,01012,01012_4,01012_4_3,Wikipedia is a reliable and socially beneficial resource.,Criticism of the reliability of Wikipedia tends to highlight isolated examples,1,0.0319766176619157,0.36074043357812485,0.028037763223751892,0.5066508744325235
01190_2#01190_2_1,01190,01190_2,01190_2_1,"Gene patents, particularly related to food and agricultural products, are a good idea.",Gene patents are on a road to duplicity.,-1,0.07185114097621083,0.17072864222584255,0.014354157559127152,0.6957147604060333
01190_2#01190_2_2,01190,01190_2,01190_2_2,"Gene patents, particularly related to food and agricultural products, are a good idea.",Gene patents are perverse commercial exploitation of nature.,-1,0.02821793042305624,0.17109938922372409,0.005964458223446118,0.7035030456738366
01190_2#01190_2_3,01190,01190_2,01190_2_3,"Gene patents, particularly related to food and agricultural products, are a good idea.",Gene patents do not incentivize innovation,-1,0.02271755746638813,0.4523742895057367,0.08619572569806354,0.43367304686182007
01190_2#01190_2_4,01190,01190_2,01190_2_4,"Gene patents, particularly related to food and agricultural products, are a good idea.",Gene patents are essential to future of biotech industry,1,0.12360007618967853,0.6831923674472623,0.017884950968392165,0.19627997550077533
01190_2#01190_2_5,01190,01190_2,01190_2_5,"Gene patents, particularly related to food and agricultural products, are a good idea.",Gene patents imagine R&D only done by private companies,-1,0.17281607969477514,0.4443167090893915,0.0566602442319689,0.4291807259466411
01190_2#01190_2_7,01190,01190_2,01190_2_7,"Gene patents, particularly related to food and agricultural products, are a good idea.",Gene patents help drive major economic breakthroughs.,1,0.02778358614749596,0.7085187102029153,0.0032279020725076977,0.13864116392974418
01190_2#01190_2_8,01190,01190_2,01190_2_8,"Gene patents, particularly related to food and agricultural products, are a good idea.",Gene Patents lead to Human Beings becoming merely properties.,-1,0.02645380522849557,0.2782336227198303,0.009552731845616252,0.5806300219619565
00115_4#00115_4_1,00115,00115_4,00115_4_1,Geoengineering is a good idea.,Geogengineering will not curb sea level rise,-1,0.010397884668326599,0.387823147496332,0.053003306458507704,0.4856577024837193
00115_4#00115_4_2,00115,00115_4,00115_4_2,Geoengineering is a good idea.,Geoengineering will reduce incentive to cut emissions,-1,0.042924635353285376,0.5647080459865956,0.015647498525499678,0.23318900387208727
00115_4#00115_4_3,00115,00115_4,00115_4_3,Geoengineering is a good idea.,Geoengineering only masks problem of CO2 emissions,-1,0.020345236003017565,0.4148337139635733,0.022539773631730473,0.499451495169801
00115_4#00115_4_4,00115,00115_4,00115_4_4,Geoengineering is a good idea.,Better ways to fight climate change than geoengineering,-1,0.10846345938968892,0.4271912466655149,0.12309483166654651,0.4694041832142806
00115_4#00115_4_5,00115,00115_4,00115_4_5,Geoengineering is a good idea.,Geoengineering gives time and optimism to climate fight,1,0.05245124766483389,0.6186498098876391,0.013037363459209453,0.19985091790617293
00115_4#00115_4_6,00115,00115_4,00115_4_6,Geoengineering is a good idea.,Geoengineering ideas can help scare world into climate action,1,0.031115996661027177,0.6452356755652435,0.006400613002457341,0.18991078250003052
00115_4#00115_4_7,00115,00115_4,00115_4_7,Geoengineering is a good idea.,Geoengineering is one part of larger climate fight,1,0.05516423745685099,0.586817225956509,0.008365820745432807,0.2886610909321407
00115_4#00115_4_8,00115,00115_4,00115_4_8,Geoengineering is a good idea.,Many geoengineering solutions cut atmospheric greenhouse gases.,1,0.005306159988356353,0.23682156838940058,0.017594047995166597,0.6051620878070887
00115_4#00115_4_9,00115,00115_4,00115_4_9,Geoengineering is a good idea.,Geoengineering can effectively fight climate change,1,0.03402609390978758,0.6094362111594225,0.008512470192016062,0.20713680214586042
00196_8#00196_8_1,00196,00196_8,00196_8_1,Capitalism is the superior system to socialism.,Capitalist competition continually improves with technology,1,0.08167768638719801,0.5641139350809921,0.04028234058285923,0.3482457038154608
00196_8#00196_8_2,00196,00196_8,00196_8_2,Capitalism is the superior system to socialism.,"Capitalism is characterized by monopolies, not competition.",-1,0.0736623158525654,0.4498778895323511,0.08462837676818484,0.4538002773763908
00196_8#00196_8_3,00196,00196_8,00196_8_3,Capitalism is the superior system to socialism.,State monopoly is not present in a socialist system.,-1,0.0417414205507292,0.5262118586347182,0.025452023775506812,0.38072010259589384
00196_8#00196_8_4,00196,00196_8,00196_8_4,Capitalism is the superior system to socialism.,Capitalism subverts cooperation.,-1,0.07773834248941863,0.45676791560792596,0.07849489251410928,0.46279134660176147
00196_8#00196_8_5,00196,00196_8,00196_8_5,Capitalism is the superior system to socialism.,Capitalism actively breaks monopolies to foster competition.,1,0.03583501670627268,0.44263949664725344,0.03616609901513458,0.473008250136684
00196_9#00196_9_1,00196,00196_9,00196_9_1,Capitalism is the superior system to socialism.,Market transactions exclude third parties.,-1,0.07241177092594396,0.00467172866603212,0.08830723850255683,0.004344899751651606
00196_9#00196_9_10,00196,00196_9,00196_9_10,Capitalism is the superior system to socialism.,"Capitalism is not ruled by individual, but corporations",-1,0.11953989740827328,0.44091483587110625,0.15151877957483154,0.4433322859770984
00196_9#00196_9_11,00196,00196_9,00196_9_11,Capitalism is the superior system to socialism.,"Socialism is not about state rule, but individual rule.",-1,0.20193110972362935,0.2860058002732794,0.20695720853582683,0.28802555402408
00196_9#00196_9_12,00196,00196_9,00196_9_12,Capitalism is the superior system to socialism.,Capitalism has never been about groups of people working together to meet collective needs.,-1,0.06475343250268287,0.43178738331084826,0.07020566566280595,0.44783359561940816
00196_9#00196_9_13,00196,00196_9,00196_9_13,Capitalism is the superior system to socialism.,"In capitalism, society is rightly ruled by individuals.",1,0.16635218695647963,0.4713707346674171,0.09595075090739814,0.41651501722218975
00196_9#00196_9_14,00196,00196_9,00196_9_14,Capitalism is the superior system to socialism.,Capitalism is about individuals collaborating to supply needs.,1,0.159693861373394,0.42998485458397495,0.0734268762623108,0.48809395281171897
00196_9#00196_9_15,00196,00196_9,00196_9_15,Capitalism is the superior system to socialism.,No transaction happens in capitalism unless both parties benefit,1,0.04234545045812669,0.41328492430114055,0.0736969020935589,0.4892610037368542
00196_9#00196_9_16,00196,00196_9,00196_9_16,Capitalism is the superior system to socialism.,"In capitalism, profit is made through exploitation.",-1,0.05761169657306124,0.4780596095604647,0.033552654604940946,0.4321048841294509
00196_9#00196_9_17,00196,00196_9,00196_9_17,Capitalism is the superior system to socialism.,Capitalism does not guarantee societies needs.,-1,0.09979316875875707,0.538789438707991,0.062314572736498666,0.36018423727871524
00196_9#00196_9_2,00196,00196_9,00196_9_2,Capitalism is the superior system to socialism.,"In socialist systems, society is ruled by the collective people.",-1,0.12020351953451118,0.5147786768059912,0.07885048172844641,0.3837946395017509
00196_9#00196_9_3,00196,00196_9,00196_9_3,Capitalism is the superior system to socialism.,Socialism over-trusts government bureaucrats,1,0.1383359229013318,0.3781730739748168,0.062020484985416194,0.5128761995462593
00196_9#00196_9_4,00196,00196_9,00196_9_4,Capitalism is the superior system to socialism.,Capitalism allows for greater personal fulfillment.,1,0.05334817406680239,0.6157958874656061,0.02422320225638358,0.3257435139694228
00196_9#00196_9_5,00196,00196_9,00196_9_5,Capitalism is the superior system to socialism.,"In capitalism, businesses must put profit before everything else.",-1,0.5902628995210631,0.0003039606573870801,0.28650499369196336,0.0004216572411619311
00196_9#00196_9_6,00196,00196_9,00196_9_6,Capitalism is the superior system to socialism.,Government in capitalism is not compassionate.,-1,0.05277966238214023,0.5159020072004772,0.035916795631184106,0.36347813691151926
00196_9#00196_9_7,00196,00196_9,00196_9_7,Capitalism is the superior system to socialism.,Focusing on large corporation distracts from fundamentals of capitalism.,1,0.021343913867770948,0.4393436932777665,0.021922080836816633,0.45637239602845414
00196_9#00196_9_8,00196,00196_9,00196_9_8,Capitalism is the superior system to socialism.,Genuine socialism is not ruled by a central bureaucracy!,-1,0.3386571414340304,0.11129924027567328,0.3458531826245189,0.11316219639262526
00196_9#00196_9_9,00196,00196_9,00196_9_9,Capitalism is the superior system to socialism.,"Socialism run by central bureaucracy, not ""the people""",1,0.16572792853861706,0.33656813540742325,0.13804906287634527,0.33182180181980125
00272_9#00272_9_1,00272,00272_9,00272_9_1,Male circumcision is beneficial and/or ethically sound.,Circumcised babies can require more motherly care,-1,0.10499459731854498,0.5049412427728356,0.05397117083278925,0.35308933192246234
00272_9#00272_9_2,00272,00272_9,00272_9_2,Male circumcision is beneficial and/or ethically sound.,Myth: circumcision is necessary later if not done at birth,-1,0.06937843243225557,0.25064791290196986,0.09802214896181018,0.2937175585982863
00272_9#00272_9_3,00272,00272_9,00272_9_3,Male circumcision is beneficial and/or ethically sound.,Separation of foreskin during puberty can be problematic.,1,0.021121297565240664,0.48484055433747864,0.014341486672712359,0.36492188455339836
00272_9#00272_9_4,00272,00272_9,00272_9_4,Male circumcision is beneficial and/or ethically sound.,The natural penis is clean and requires no special care,-1,0.05877419627560485,0.2547770202314898,0.1287232111597166,0.13158904854636552
00272_9#00272_9_5,00272,00272_9,00272_9_5,Male circumcision is beneficial and/or ethically sound.,Circumcision ends need to retract foreskin to urinate,1,0.5388081430911198,0.0005941649668875751,0.2587689298952208,0.00047003717987204345
00423_1#00423_1_1,00423,00423_1,00423_1_1,The bombing of Hiroshima and Nagasaki was justified.,Japanese needed pretext of bombings in order to surrender,1,0.27961761470806645,0.0031930592425685918,0.35268423893558476,0.00290937907995809
00423_1#00423_1_10,00423,00423_1,00423_1_10,The bombing of Hiroshima and Nagasaki was justified.,Bombing Japan was justified in the post-Okinawa context,1,0.07809141711174197,0.4284932606788715,0.024315855992392423,0.44632171641082424
00423_1#00423_1_12,00423,00423_1,00423_1_12,The bombing of Hiroshima and Nagasaki was justified.,2005 US Strategic Bombing Survey said bombing Japan unnecessary,-1,0.059249754747424346,0.4663228359884572,0.08349247423892608,0.4156303585602108
00423_1#00423_1_3,00423,00423_1,00423_1_3,The bombing of Hiroshima and Nagasaki was justified.,Soviet victories in Manchuria were core cause of Japanese surrender.,-1,0.055111366437031656,0.38769532633362513,0.030544912652946885,0.5061896389855369
00423_1#00423_1_4,00423,00423_1,00423_1_4,The bombing of Hiroshima and Nagasaki was justified.,The Stupid Eggrolls Deserved It,1,0.14305839025204567,0.24022764093685567,0.05291373978235459,0.28289332954538565
00423_1#00423_1_6,00423,00423_1,00423_1_6,The bombing of Hiroshima and Nagasaki was justified.,No Truman advisers said atomic bombs were unnecessary for surrender,1,0.03304059079386701,0.38574829432568536,0.05723428838136699,0.4022825295503233
00423_1#00423_1_8,00423,00423_1,00423_1_8,The bombing of Hiroshima and Nagasaki was justified.,Many military men advised that bombing Japan was unnecessary,-1,0.16202573417022062,0.4743090189839636,0.08416114187522387,0.26986459119663936
00423_1#00423_1_9,00423,00423_1,00423_1_9,The bombing of Hiroshima and Nagasaki was justified.,Japan would not have surrendered without being bombed first,1,0.06883226061003395,0.4090139554870788,0.08787836192599345,0.4672447053672619
00446_4#00446_4_2,00446,00446_4,00446_4_2,UN Convention on the Rights of Migrant Workers and their Families is good.,Migration policy should be crafted on a state-by-state basis.,-1,0.5442541010618671,0.0003378891607216767,0.36037334989019,0.00024462673095265893
00446_4#00446_4_3,00446,00446_4,00446_4_3,UN Convention on the Rights of Migrant Workers and their Families is good.,Migrant Workers Convention requires only minor changes to state laws,1,0.26337985242676276,0.39736219583417093,0.19353395621610753,0.3332366222051574
00446_4#00446_4_4,00446,00446_4,00446_4_4,UN Convention on the Rights of Migrant Workers and their Families is good.,"Nation-states are a fabrication, should not constrain migration",1,0.49609537584259117,0.0003465913147916947,0.40746127464256476,0.0003153071871720662
00446_4#00446_4_5,00446,00446_4,00446_4_5,UN Convention on the Rights of Migrant Workers and their Families is good.,Migrant Rights Convention allows for sovereign control of migration,1,0.09444743768844091,0.651442826527331,0.025239377523671877,0.2864323204195768
00505_7#00505_7_12,00505,00505_7,00505_7_12,The United States NSAs warrantless wiretapping program was justified.,FISA authorized the president to conduct wartime electronic surveillance without warrants.,1,0.0934547526450322,0.41838003534768897,0.12418271092039923,0.33605492572134493
00505_7#00505_7_3,00505,00505_7,00505_7_3,The United States NSAs warrantless wiretapping program was justified.,PATRIOT Act Amendments to FISA lowered boundaries to warrantless wiretapping:,1,0.07303093553567888,0.22368573356230986,0.021984950065015572,0.664588017480926
00505_7#00505_7_6,00505,00505_7,00505_7_6,The United States NSAs warrantless wiretapping program was justified.,"The breadth of the NSA program was too wide, extending beyond the boundaries of ""just cause"":",-1,0.03426088604828557,0.23121728099818684,0.05313433493496327,0.6409318752710161
00505_7#00505_7_7,00505,00505_7,00505_7_7,The United States NSAs warrantless wiretapping program was justified.,FISA made room for the 2001 Authorization of the Use of Military Force to authorize warrantless wiretapping:,1,0.04957679367416981,0.2985315006846041,0.01607506647458416,0.6140255150358529
00607_6#00607_6_1,00607,00607_6,00607_6_1,Who is the better candidate for the US Presidency?,McCain tax policies are better than Obamas,1,0.07236403504819257,0.5719914854190107,0.022986222251584504,0.2713909172390461
00607_6#00607_6_2,00607,00607_6,00607_6_2,Who is the better candidate for the US Presidency?,McCain will help fight inequality; McCain will not,-1,0.0816023672907303,0.35789530882354664,0.04124087795350831,0.22284767991203946
00607_6#00607_6_3,00607,00607_6,00607_6_3,Who is the better candidate for the US Presidency?,McCain adopted same failed economic policies as Bush,-1,0.03903517994632705,0.29883038845283977,0.025524042539039067,0.4205321039651594
00757_4#00757_4_1,00757,00757_4,00757_4_1,Covenant marriages are a good idea.,Covenant marriages mandate for counseling both before marriage and before divorce could be costly.,-1,0.04222786037126602,0.30100816009902376,0.009467219951363393,0.5922384224443588
00757_4#00757_4_2,00757,00757_4,00757_4_2,Covenant marriages are a good idea.,"Passage of no-fault divorce laws resulted in an onslaught of divorce and a breakdown of the American family, and covenant marriages can help resolve this.",1,0.02520635642073338,0.62517283745603,0.004319304159579557,0.2784429608000839
00757_4#00757_4_3,00757,00757_4,00757_4_3,Covenant marriages are a good idea.,Covenant marriage laws are weak.,-1,0.036003236511316365,0.4399535396090729,0.03477456149259923,0.4261638095119545
00793_7#00793_7_1,00793,00793_7,00793_7_1,The US is justified in unilaterally striking targets in Pakistan.,U.S. military aid is currently wasted in Pakistan.,1,0.02315207140912942,0.46037129437580876,0.0245806806873866,0.48733345009642925
00793_7#00793_7_2,00793,00793_7,00793_7_2,The US is justified in unilaterally striking targets in Pakistan.,Aid will cause negative results among the Pakistani people.,1,0.013752797096866132,0.49429022665867794,0.013756442098140188,0.4483897545267293
00793_7#00793_7_3,00793,00793_7,00793_7_3,The US is justified in unilaterally striking targets in Pakistan.,A unilateral strike is unnecessary; military aid will help the Pakistani government solve the issue internally.,-1,0.13084520720694717,0.5286410648720606,0.07037661067326008,0.4154179918452154
00793_7#00793_7_4,00793,00793_7,00793_7_4,The US is justified in unilaterally striking targets in Pakistan.,"Military aid is given to the Pakistani government, causing the people to be angry.",1,0.08204813621010307,0.40700986780746284,0.06019190544400565,0.5290270345696659
00793_7#00793_7_5,00793,00793_7,00793_7_5,The US is justified in unilaterally striking targets in Pakistan.,We have to be on the side of the Pakistani people.,-1,0.5976157489555217,0.0007625473535865069,0.300524943215457,0.0012862680242256804
00793_7#00793_7_7,00793,00793_7,00793_7_7,The US is justified in unilaterally striking targets in Pakistan.,"Misuse of US military aid is partly the blame of the United States and can""t justify unilateral US action there",-1,0.1119534799279655,0.6531797614687247,0.03978001928754872,0.2604521253893488
00841_7#00841_7_1,00841,00841_7,00841_7_1,Military tribunals in the US were justified.,"DC Court of Appeals upheld the international legality of the tribunals on July 15, 2005:",1,0.06715043861535136,0.40002296430886575,0.10203806441481576,0.4790439476376672
00841_7#00841_7_10,00841,00841_7,00841_7_10,Military tribunals in the US were justified.,The Geneva Convention is a treaty between nations and as such it does not confer individual rights and remedies.,1,0.022757507335092013,0.17056540362110123,0.02358412801089424,0.1720388917914792
00841_7#00841_7_12,00841,00841_7,00841_7_12,Military tribunals in the US were justified.,"""Rasul v. Bush,",1,0.11103956733529007,0.1637866170501906,0.07073612818280638,0.23540225705257986
00841_7#00841_7_13,00841,00841_7,00841_7_13,Military tribunals in the US were justified.,"NOT A PRISONER Even if the Geneva Convention could be enforced in U.S. courts, it would not be of assistance to Hamdan at the time because, for a conflict such as the war against al-Qaeda that is not between two countries, it guarantees only a certain standard of judicial procedurea ""competent tribunal""without speaking to the jurisdiction in which the prisoner must be tried.",1,0.05344551122626469,0.4556923615682674,0.05608635713230026,0.4693572819962665
00841_7#00841_7_14,00841,00841_7,00841_7_14,Military tribunals in the US were justified.,"Hamdan ""does not fit the Article 4 definition of a prisoner of war",1,0.1401325424443676,0.5601937295599347,0.06997897431315946,0.31762834549320906
00841_7#00841_7_15,00841,00841_7,00841_7_15,Military tribunals in the US were justified.,Senator Patrick Leahy (D-VT),-1,0.03656286615010152,0.05213015513649214,0.026239103445761743,0.04375176290918961
00841_7#00841_7_16,00841,00841_7,00841_7_16,Military tribunals in the US were justified.,"Under the terms of the Geneva Convention, al Qaeda and its members are not covered.",1,0.16219197434019514,0.3481216572833644,0.09086580527258929,0.2821792674730528
00841_7#00841_7_17,00841,00841_7,00841_7_17,Military tribunals in the US were justified.,The Uniform Code of Military Justice of the Geneva Convention,-1,0.18058558001912564,0.5093072064272176,0.06585856221225922,0.3401030795789756
00841_7#00841_7_19,00841,00841_7,00841_7_19,Military tribunals in the US were justified.,"Justice Alito concluded that tribunals did conform with the requirement in Common Article 3 of the Geneva Conventions that any such tribunals be ""a regularly constituted court"" He argued that Common Article 3 was satisfied in Hamdans case because the military commissions:",1,0.1473467118913503,0.503282760186691,0.0748042335132893,0.3975730512699166
00841_7#00841_7_20,00841,00841_7,00841_7_20,Military tribunals in the US were justified.,Eisentrager Case,1,0.10004520106516156,0.37942670320273464,0.05557540672606292,0.2555867062678146
00841_7#00841_7_3,00841,00841_7,00841_7_3,Military tribunals in the US were justified.,"Harold Hongju Koh, a Yale law professor",-1,0.00482261438784225,0.032619047612983516,0.004065739224915513,0.027637430119393555
00841_7#00841_7_4,00841,00841_7,00841_7_4,Military tribunals in the US were justified.,"The Supreme Court ruled on June 29th, 2006 that the military tribunals violate the Geneva convention.",-1,0.10008753571770197,0.5368063833281509,0.04061903124802024,0.31761539718331033
00841_7#00841_7_5,00841,00841_7,00841_7_5,Military tribunals in the US were justified.,"The Executive Order establishing the tribunals applies to any member of Al Qaida and to those who harbor terrorists. Yet, such persons are not necessarily violators of the laws of war.",-1,0.04029192247614385,0.3328357065648812,0.08516543037539565,0.5264265597970039
00841_7#00841_7_6,00841,00841_7,00841_7_6,Military tribunals in the US were justified.,The tribunals violate the International Covenant on Civil and Political Rights.,-1,0.2485841204758656,0.3181681340204594,0.11098448042257995,0.16276503902766237
00841_7#00841_7_7,00841,00841_7,00841_7_7,Military tribunals in the US were justified.,Senator John Warner (R-VA),1,0.04932208077152314,0.05541029837471462,0.025920540435104087,0.04022544939252867
00841_7#00841_7_8,00841,00841_7,00841_7_8,Military tribunals in the US were justified.,"""The 1949 Convention does not apply to al Qaeda and its members.",1,0.23471108596342952,0.4982207634264582,0.14399171711382794,0.32919801620589806
00926_4#00926_4_1,00926,00926_4,00926_4_1,Nations are justified in nationalizing failing banks in the 2009/2009 economic crisis.,Government can sell bad assets without nationalizing banks,-1,0.02695736454085903,0.45091034927095514,0.028972900153063794,0.46141656451639895
00926_4#00926_4_2,00926,00926_4,00926_4_2,Nations are justified in nationalizing failing banks in the 2009/2009 economic crisis.,Government ends cycle of banks selling bad assets to recover,1,0.08965925268603327,0.5144739226881941,0.16679789564136194,0.40085345110690196
00926_4#00926_4_3,00926,00926_4,00926_4_3,Nations are justified in nationalizing failing banks in the 2009/2009 economic crisis.,"It doesn""t matter who has the toxic assets.",-1,0.015187270783698716,0.05716018732967609,0.04037272578879301,0.09814566563888891
00926_4#00926_4_4,00926,00926_4,00926_4_4,Nations are justified in nationalizing failing banks in the 2009/2009 economic crisis.,Private banks are better at allocating loans than government,-1,0.0518598745583258,0.5036901159389982,0.043220233156821025,0.3973676328840273
00930_8#00930_8_1,00930,00930_8,00930_8_1,A guest worker immigration reform program is a good idea for the United States...,"The White House 1/7/04made ""A more secure homeland"" a reason for implementing a guest worker program:",1,0.033044821454477055,0.20883955945574184,0.004828164127934349,0.7064038079032274
00930_8#00930_8_10,00930,00930_8,00930_8_10,A guest worker immigration reform program is a good idea for the United States...,"""Immigration makes security stronger, not weaker: ""immigrants provide a bridge to world understanding, helping to counter anti-American sentiment."""" -",1,0.14046138535018188,0.562412897252242,0.03124556675349642,0.33270445745535404
00930_8#00930_8_2,00930,00930_8,00930_8_2,A guest worker immigration reform program is a good idea for the United States...,"""It would reduce the demand for fraudulent documents, which in turn would reduce the supply available for terrorists trying to operate surreptitiously inside the United States.""",1,0.008524183204563869,0.04257986779100251,0.0032891377918904128,0.12769078947557874
00930_8#00930_8_3,00930,00930_8,00930_8_3,A guest worker immigration reform program is a good idea for the United States...,Claim that a Guest worker program would (and has) led to the legalization of terrorists:,-1,0.07523443886113113,0.2162719045675508,0.018933686797090454,0.6556696285585768
00930_8#00930_8_4,00930,00930_8,00930_8_4,A guest worker immigration reform program is a good idea for the United States...,"A Guest Worker program ""would free up enforcement and border-control resources to focus on protecting the American homeland from terrorist attack.""",1,0.037344726765969116,0.7127368240436355,0.0068636867903644,0.19018789333172514
00930_8#00930_8_5,00930,00930_8,00930_8_5,A guest worker immigration reform program is a good idea for the United States...,"Senator Chuck Hagel, in a 2004 hearing before the Senate Subcommittee on Immigration, Border Security and Citizenship",1,0.1146050936332135,0.4129056395173619,0.10163641386867453,0.38753206193334555
00930_8#00930_8_6,00930,00930_8,00930_8_6,A guest worker immigration reform program is a good idea for the United States...,Colorado Alliance for Immigration Reform CAIR,-1,0.22750775572092424,0.5696838846965866,0.04464529248629457,0.3127657876293328
00930_8#00930_8_7,00930,00930_8,00930_8_7,A guest worker immigration reform program is a good idea for the United States...,"Asa Hutchinson, Undersectretary for Border and Transportation Security in a 2004 Senate hearing on Bushs guest worker proposal",1,0.12390533222726334,0.4314853301044027,0.027578635166045425,0.4443587501384256
00930_8#00930_8_8,00930,00930_8,00930_8_8,A guest worker immigration reform program is a good idea for the United States...,Cato Institute 4/1/04,1,0.010974654413436482,0.05541234587614263,0.0031311468594669408,0.03106175549481676
00950_2#00950_2_1,00950,00950_2,00950_2_1,This House believes that the pen is mightier than the sword.,Quick action is sometimes essential for success.,-1,0.006074353522482103,0.046303373111338766,0.003312423214297348,0.028946534417751645
00950_2#00950_2_2,00950,00950_2,00950_2_2,This House believes that the pen is mightier than the sword.,An eye for an eye makes the whole world blind.,1,0.0040355774657248504,0.026255688738233193,0.0028076724010648005,0.033758161220949476
00950_2#00950_2_3,00950,00950_2,00950_2_3,This House believes that the pen is mightier than the sword.,"Deeds, not words.",-1,0.05730410816063407,0.17087334522079212,0.050392036376397484,0.19136438964743302
00063_7#00063_7_1,00063,00063_7,00063_7_1,"A nuclear Iran is intolerable, justifying military action to prevent.",A nuclear Iran would use oil as a weapon,1,0.035457948369239704,0.43482888810128945,0.019616396759405658,0.5062281230363027
00063_7#00063_7_2,00063,00063_7,00063_7_2,"A nuclear Iran is intolerable, justifying military action to prevent.",Iran would respond to an attack by disrupting oil prices,-1,0.03352015938756295,0.3788275525816136,0.017080384528885148,0.5542749833807613
00063_7#00063_7_3,00063,00063_7,00063_7_3,"A nuclear Iran is intolerable, justifying military action to prevent.",Risks of a nuclear Iran will raise oil prices,1,0.016256336860751883,0.5056126259396095,0.02082776750391044,0.4204611723899488
00112_6#00112_6_1,00112,00112_6,00112_6_1,"That on balance, the No Child Left Behind Act of 2001. has improved academic achievement in the United States.","""Failing"" schools will not accept ""failing"" students.",-1,0.05807577293350654,0.42152904831858085,0.059447379842125114,0.4302542903151581
00112_6#00112_6_2,00112,00112_6,00112_6_2,"That on balance, the No Child Left Behind Act of 2001. has improved academic achievement in the United States.",No Child Left Behind offers choice to leave failing schools,1,0.12064616812992744,0.49727330727811125,0.08832342760816643,0.41160004393020977
00112_6#00112_6_3,00112,00112_6,00112_6_3,"That on balance, the No Child Left Behind Act of 2001. has improved academic achievement in the United States.","Good not ""failing"" students students will leave under NCLB.",-1,0.18903874958333614,0.4936739176193808,0.0968990413510441,0.37560055589042374
00112_6#00112_6_4,00112,00112_6,00112_6_4,"That on balance, the No Child Left Behind Act of 2001. has improved academic achievement in the United States.",No Child Left Behind encourages parents to engage more actively,1,0.15972733901320949,0.6381258045435138,0.06251040880935277,0.2849567687090657
00112_6#00112_6_5,00112,00112_6,00112_6_5,"That on balance, the No Child Left Behind Act of 2001. has improved academic achievement in the United States.",School choice in NCLB will make bad schools worse.,-1,0.010197371008317146,0.36967443843303277,0.009122134143211991,0.25475596009000706
00130_2#00130_2_1,00130,00130_2,00130_2_1,Airport security profiling is a good idea.,Broad screening at airports does make us safer.,-1,0.05659971035864989,0.6645661604827237,0.010900658949094992,0.2582866776314562
00130_2#00130_2_2,00130,00130_2,00130_2_2,Airport security profiling is a good idea.,Profiling will help avoid invasive scanners and pat-downs.,1,0.027805341949302464,0.6869367969121353,0.007752060667000019,0.18980186566841112
00130_2#00130_2_3,00130,00130_2,00130_2_3,Airport security profiling is a good idea.,Profiling rightly shifts focus from cargo to people.,1,0.03984891330985175,0.2908924647721942,0.006793858827462973,0.5923936227525531
00130_2#00130_2_4,00130,00130_2,00130_2_4,Airport security profiling is a good idea.,Broad security screening wastes scarce security resources,1,0.032451731168907434,0.2096771050380444,0.05067793387341165,0.6888135834948084
00130_2#00130_2_5,00130,00130_2,00130_2_5,Airport security profiling is a good idea.,Broad screening creates lines that become terrorist targets.,1,0.0161148496502041,0.22992446699417735,0.0025330219371758333,0.5761503510255346
00230_5#00230_5_1,00230,00230_5,00230_5_1,Charter schools are a good idea and in New Orleans.,Charter schools are based on funding students not schools,1,0.23239822198248816,0.46144617322297765,0.0968557593415652,0.2453388294205141
00230_5#00230_5_2,00230,00230_5,00230_5_2,Charter schools are a good idea and in New Orleans.,"Many factors constrain ""choice"" introduced by charter schools",-1,0.019031478502879184,0.29910003178603595,0.022430377685453428,0.591820781261926
00230_5#00230_5_3,00230,00230_5,00230_5_3,Charter schools are a good idea and in New Orleans.,Charter school choice helps pressure school boards to reform,1,0.04915174276873962,0.6250832733107856,0.010571493815966018,0.2796845780798706
00230_5#00230_5_4,00230,00230_5,00230_5_4,Charter schools are a good idea and in New Orleans.,Charter schools offer parents choices in public schools,1,0.0770246977441046,0.4732486906485177,0.053791525568709045,0.3530655280833579
00230_5#00230_5_5,00230,00230_5,00230_5_5,Charter schools are a good idea and in New Orleans.,Public schools can offer everything charter schools claim,-1,0.07564550736956918,0.5600895633203172,0.03411791779159025,0.2943974067496008
00281_8#00281_8_1,00281,00281_8,00281_8_1,The North American Free Trade Agreement (NAFTA) has been beneficial. It is a model.,NAFTA has improved the GDP of the United States,1,0.04807706734296166,0.6849284054264633,0.009935116583787434,0.18235671987408425
