pairid,split
1764.1231_1764.690,val
15434.4705_15434.2249,val
4615.40_4615.446,val
12304.1619_12304.1945,val
3346.6176_3346.101,val
4650.1553_4650.552,val
984.360_984.618,val
3371.3936_3371.2126,val
13283.1063_13283.905,val
984.668_984.34,val
984.480_984.863,val
13283.361_13283.1060,val
3346.2537_3346.6169,val
1048.109_1048.1897,val
3346.6348_3346.6147,val
3371.3344_3371.3935,val
7304.67_7304.690,val
3346.1177_3346.6169,val
4650.1513_4650.537,val
3346.3792_3346.6158,val
3371.761_3371.3214,val
16617.121_16617.652,val
29365.405_29365.438,val
486.2542_486.2304,val
486.3259_486.3642,val
984.396_984.351,val
4650.1381_4650.1418,val
3346.269_3346.6158,val
19119.390_19119.563,val
13283.1063_13283.907,val
3346.2614_3346.5776,val
984.1274_984.672,val
984.13_984.433,val
1229.5629_1229.4070,val
4650.1103_4650.1446,val
29365.405_29365.183,val
486.2292_486.3728,val
12304.2019_12304.1372,val
23850.110_23850.373,val
3346.6138_3346.6602,val
486.0_486.2306,val
1229.5977_1229.1903,val
12278.367_12278.142,val
1048.2705_1048.115,val
1229.6434_1229.1903,val
984.714_984.34,val
2871.526_2871.932,val
29827.184_29827.130,val
921.631_921.3297,val
12304.1541_12304.2096,val
3371.2544_3371.3508,val
12278.367_12278.650,val
29964.251_29964.29,val
13112.249_13112.508,val
14258.304_14258.378,val
984.1274_984.246,val
4650.1513_4650.482,val
3346.5395_3346.2631,val
14272.424_14272.504,val
984.437_984.833,val
12304.1423_12304.2025,val
23298.44_23298.1640,val
30181.212_30181.341,val
1229.6929_1229.2544,val
1764.1692_1764.309,val
984.433_984.1308,val
13112.283_13112.444,val
4650.1553_4650.315,val
16173.119_16173.397,val
12304.1542_12304.1648,val
29365.405_29365.266,val
13112.245_13112.482,val
29320.910_29320.305,val
1229.6931_1229.2903,val
963.176_963.291,val
2871.62_2871.541,val
984.668_984.1457,val
921.3481_921.2803,val
30051.128_30051.391,val
12304.1621_12304.1417,val
486.3063_486.2303,val
2629.9693_2629.8592,val
921.19_921.1415,val
7055.1522_7055.1035,val
29365.233_29365.380,val
3346.2541_3346.6176,val
984.419_984.1457,val
7304.441_7304.690,val
486.2115_486.3770,val
10250.1638_10250.771,val
1257.1056_1257.516,val
3371.223_3371.3952,val
30171.286_30171.121,val
13283.563_13283.927,val
2211.423_2211.520,val
3346.6139_3346.3266,val
7734.703_7734.341,val
3346.4628_3346.2616,val
984.436_984.1728,val
3371.2132_3371.3529,val
921.3020_921.3350,val
19119.522_19119.201,val
10250.1639_10250.1313,val
13112.444_13112.71,val
7055.1522_7055.1292,val
984.888_984.673,val
8708.3752_8708.2005,val
20564.51_20564.75,val
984.329_984.410,val
984.1274_984.194,val
1229.5351_1229.6931,val
15434.2186_15434.2249,val
13673.2111_13673.924,val
1029.167_1029.304,val
984.420_984.198,val
18304.59_18304.408,val
3346.6014_3346.6145,val
984.609_984.834,val
984.436_984.212,val
984.395_984.165,val
3346.2615_3346.12474,val
4650.1513_4650.1085,val
3371.2390_3371.3511,val
16617.658_16617.49,val
16068.1515_16068.1440,val
4650.1553_4650.326,val
984.383_984.55,val
984.84_984.666,val
14272.312_14272.505,val
984.288_984.449,val
3346.7432_3346.6173,val
7734.444_7734.313,val
4650.934_4650.1418,val
7734.359_7734.275,val
3371.1143_3371.3211,val
6492.1328_6492.816,val
984.396_984.328,val
486.2306_486.3752,val
4650.1553_4650.959,val
486.2296_486.2921,val
12304.1366_12304.1725,val
1029.298_1029.186,val
10250.1920_10250.966,val
984.433_984.346,val
3346.5588_3346.2616,val
22454.641_22454.355,val
984.360_984.317,val
10250.1638_10250.1558,val
12304.2019_12304.1701,val
30171.8_30171.330,val
486.1085_486.2301,val
984.1274_984.33,val
4650.1520_4650.1434,val
13112.491_13112.443,val
3346.6138_3346.3306,val
921.3343_921.3297,val
984.147_984.460,val
10250.390_10250.1404,val
1029.298_1029.410,val
984.480_984.696,val
13283.1048_13283.131,val
10250.1168_10250.1505,val
984.1304_984.1326,val
4650.1448_4650.1090,val
1926.669_1926.966,val
2629.17482_2629.8896,val
3371.828_3371.3512,val
984.396_984.890,val
3346.2614_3346.5707,val
19119.539_19119.465,val
921.3481_921.228,val
984.1303_984.1338,val
984.420_984.341,val
3346.1958_3346.2629,val
16617.658_16617.277,val
2995.853_2995.2217,val
13283.1064_13283.933,val
921.440_921.3299,val
4650.1029_4650.1554,val
984.13_984.447,val
1029.298_1029.763,val
984.420_984.1682,val
4650.155_4650.1034,val
4650.544_4650.1108,val
24431.773_24431.563,val
984.419_984.1471,val
984.470_984.242,val
7055.627_7055.1852,val
3346.6138_3346.4241,val
13283.819_13283.1046,val
984.1304_984.456,val
13283.566_13283.886,val
3346.6098_3346.2613,val
7734.560_7734.334,val
10250.1168_10250.1651,val
20564.51_20564.12345,val
1048.921_1048.123,val
1048.93_1048.115,val
30171.286_30171.302,val
13283.1048_13283.918,val
3346.2538_3346.6148,val
29320.910_29320.816,val
3346.6139_3346.4970,val
1229.6929_1229.1240,val
984.561_984.465,val
3346.3143_3346.2614,val
921.2778_921.1165,val
29365.263_29365.380,val
984.1338_984.212,val
984.394_984.174,val
984.394_984.1679,val
10250.939_10250.1404,val
984.471_984.1676,val
13112.444_13112.111,val
16617.658_16617.480,val
3371.3936_3371.2855,val
3346.6167_3346.2085,val
13187.480_13187.241,val
16617.658_16617.402,val
7734.359_7734.440,val
30738.91_30738.378,val
3346.6167_3346.7518,val
984.714_984.1295,val
2211.230_2211.522,val
486.2292_486.3835,val
20564.8_20564.51,val
8539.753_8539.1915,val
16617.588_16617.651,val
7734.703_7734.359,val
1229.6931_1229.1589,val
1764.1434_1764.659,val
984.396_984.225,val
3371.6486_3371.3526,val
3346.6167_3346.5726,val
19119.539_19119.501,val
30679.449_30679.570,val
13219.336_13219.283,val
2415.2056_2415.673,val
486.3293_486.2707,val
24923.381_24923.101,val
13112.491_13112.896,val
13283.623_13283.893,val
984.774_984.480,val
984.774_984.394,val
29365.405_29365.247,val
18009.424_18009.282,val
13283.566_13283.912,val
984.13_984.409,val
7018.1358_7018.487,val
12304.1369_12304.711,val
3171.364_3171.191,val
4650.1513_4650.952,val
2141.484_2141.1217,val
3371.1780_3371.997,val
1229.6929_1229.5469,val
984.470_984.343,val
3346.6167_3346.2406,val
984.471_984.1749,val
1048.1740_1048.136,val
2629.8843_2629.10278,val
19119.390_19119.466,val
3171.374_3171.408,val
7055.1522_7055.1486,val
486.2655_486.3496,val
984.561_984.251,val
9394.1195_9394.698,val
2415.1837_2415.1964,val
3371.3761_3371.3524,val
5496.875_5496.1285,val
5637.4114_5637.5269,val
25158.538_25158.468,val
3346.1965_3346.2614,val
984.420_984.629,val
984.1338_984.85,val
3346.6176_3346.2206,val
984.1274_984.1683,val
16617.658_16617.874,val
13283.623_13283.890,val
1029.298_1029.507,val
1029.381_1029.291,val
3346.4150_3346.7184,val
13283.566_13283.927,val
921.3299_921.3426,val
12278.367_12278.242,val
984.420_984.958,val
30279.58_30279.230,val
1029.298_1029.287,val
7304.568_7304.690,val
18042.896_18042.491,val
8522.686_8522.682,val
13283.566_13283.921,val
1229.5977_1229.1378,val
963.178_963.213,val
3371.3214_3371.1721,val
3346.6167_3346.192,val
984.420_984.862,val
1048.125_1048.1765,val
486.1028_486.2292,val
3371.2544_3371.1260,val
3346.6176_3346.7528,val
921.2778_921.1240,val
984.392_984.1754,val
2206.2672_2206.2590,val
30279.57_30279.457,val
3371.1331_3371.3935,val
19119.682_19119.311,val
3371.2204_3371.3529,val
984.148_984.381,val
13112.444_13112.263,val
2995.853_2995.1623,val
13283.819_13283.911,val
3346.6139_3346.4925,val
1029.1_1029.229,val
1029.298_1029.515,val
984.394_984.635,val
1048.1185_1048.47,val
4650.152_4650.1537,val
13283.623_13283.922,val
4458.1752_4458.700,val
984.329_984.435,val
6492.1328_6492.638,val
1029.298_1029.88,val
13112.993_13112.441,val
28620.60_28620.155,val
984.433_984.244,val
3346.6154_3346.2406,val
24923.381_24923.455,val
921.3299_921.1354,val
10250.1168_10250.524,val
1029.574_1029.298,val
3346.4670_3346.6174,val
19119.539_19119.394,val
7734.359_7734.141,val
3371.1780_3371.985,val
24431.751_24431.805,val
24279.305_24279.333,val
921.3178_921.3133,val
10250.1630_10250.423,val
10250.531_10250.1638,val
13112.491_13112.995,val
984.394_984.33,val
921.3299_921.3296,val
1029.509_1029.229,val
4650.1513_4650.401,val
12304.1902_12304.1693,val
3346.2615_3346.2509,val
6492.1328_6492.1418,val
7304.727_7304.690,val
2629.10118_2629.8845,val
13112.205_13112.256,val
12278.222_12278.150,val
984.863_984.1761,val
486.2296_486.3259,val
984.433_984.264,val
3171.374_3171.459,val
16617.658_16617.537,val
12304.2019_12304.1616,val
29320.910_29320.1011,val
3371.1780_3371.6527,val
2629.17586_2629.5157,val
13112.993_13112.348,val
5496.1464_5496.1281,val
3346.5514_3346.6169,val
1029.174_1029.303,val
984.471_984.1502,val
984.383_984.242,val
16617.658_16617.554,val
24431.1638_24431.807,val
921.3481_921.1369,val
486.3776_486.2126,val
984.1304_984.385,val
984.471_984.175,val
3346.5669_3346.6162,val
16617.658_16617.369,val
27791.867_27791.47,val
4650.1448_4650.823,val
3171.374_3171.464,val
4650.367_4650.1198,val
1048.1185_1048.121,val
12304.1541_12304.702,val
30171.286_30171.116,val
3346.6138_3346.4600,val
19119.390_19119.551,val
486.2306_486.1947,val
20564.51_20564.12427,val
984.84_984.413,val
984.1338_984.1744,val
984.436_984.214,val
12304.1621_12304.1541,val
10250.321_10250.1164,val
1048.1185_1048.125,val
1379.378_1379.427,val
12304.2013_12304.2065,val
3346.2499_3346.6142,val
12304.1541_12304.149,val
8522.286_8522.746,val
24923.120_24923.501,val
921.2773_921.1241,val
4650.1448_4650.1434,val
984.383_984.248,val
984.396_984.647,val
1029.317_1029.228,val
3346.6154_3346.5453,val
4650.367_4650.1197,val
30279.57_30279.536,val
3346.2614_3346.1439,val
3371.2544_3371.3163,val
16381.55_16381.57,val
1048.2749_1048.122,val
2629.17586_2629.10223,val
3346.960_3346.6163,val
23850.504_23850.844,val
18304.408_18304.238,val
3346.6154_3346.3400,val
984.382_984.337,val
984.433_984.323,val
984.437_984.793,val
1029.574_1029.312,val
3371.2545_3371.2166,val
486.2306_486.499,val
984.1274_984.189,val
7055.1522_7055.483,val
1229.6929_1229.5858,val
12304.1541_12304.1901,val
12304.1902_12304.1529,val
10250.1638_10250.1091,val
12304.1366_12304.2064,val
4650.1553_4650.250,val
13112.205_13112.494,val
14247.1342_14247.1615,val
5637.5392_5637.5866,val
8040.1506_8040.1487,val
12304.1902_12304.1925,val
1229.6931_1229.1594,val
1029.298_1029.145,val
16617.658_16617.381,val
984.437_984.1449,val
1048.125_1048.649,val
486.2296_486.2696,val
984.364_984.242,val
10250.1088_10250.977,val
13283.821_13283.1048,val
921.444_921.3027,val
1029.1_1029.256,val
486.2296_486.3488,val
3346.6176_3346.9676,val
3346.3792_3346.6162,val
984.863_984.957,val
10250.1639_10250.195,val
3346.2615_3346.4759,val
984.329_984.1339,val
14258.304_14258.514,val
984.288_984.413,val
18593.585_18593.562,val
984.668_984.193,val
13283.623_13283.661,val
7734.359_7734.757,val
13112.491_13112.96,val
16068.473_16068.1449,val
13283.1048_13283.191,val
7055.1189_7055.1852,val
486.2296_486.2922,val
10250.1177_10250.1404,val
3346.2541_3346.6137,val
984.668_984.352,val
27791.968_27791.45,val
13673.1907_13673.321,val
3346.6176_3346.5584,val
16404.260_16404.157,val
1048.125_1048.2389,val
23850.495_23850.844,val
5496.932_5496.1279,val
984.1443_984.665,val
20564.92_20564.9,val
10250.964_10250.1168,val
3346.5001_3346.6154,val
7055.1522_7055.105,val
1048.1740_1048.123,val
12278.367_12278.116,val
15978.547_15978.716,val
1029.281_1029.535,val
984.344_984.873,val
23808.72_23808.222,val
3346.3143_3346.6168,val
1029.830_1029.304,val
984.1274_984.9,val
18595.279_18595.55,val
984.888_984.669,val
7055.1522_7055.1875,val
2871.889_2871.541,val
2871.958_2871.561,val
27246.132_27246.266,val
25497.408_25497.562,val
1048.125_1048.2669,val
3346.6167_3346.5514,val
984.395_984.632,val
13112.248_13112.451,val
18042.360_18042.1027,val
4650.1448_4650.909,val
4650.1553_4650.794,val
4650.1553_4650.20,val
3371.3761_3371.3936,val
18593.470_18593.166,val
10250.1630_10250.1649,val
12304.1541_12304.1794,val
12304.1541_12304.629,val
921.2818_921.1420,val
24431.2415_24431.908,val
984.433_984.1420,val
4650.1553_4650.1111,val
14258.304_14258.515,val
984.1303_984.433,val
921.247_921.1383,val
984.774_984.1453,val
984.1304_984.196,val
27820.114_27820.289,val
12304.1463_12304.713,val
1029.141_1029.253,val
1029.19_1029.260,val
3346.3415_3346.6176,val
984.1304_984.365,val
984.47_984.437,val
13283.1064_13283.447,val
3346.6167_3346.5430,val
12304.753_12304.1613,val
1029.141_1029.304,val
8708.608_8708.3753,val
3346.2614_3346.5955,val
921.3481_921.444,val
2871.889_2871.561,val
16322.170_16322.727,val
10250.1638_10250.483,val
4650.875_4650.1217,val
984.329_984.252,val
17715.1132_17715.204,val
4458.1748_4458.1809,val
4650.1448_4650.1198,val
24279.367_24279.60,val
14272.493_14272.504,val
2211.423_2211.523,val
18304.408_18304.392,val
19119.682_19119.114,val
921.3481_921.3141,val
921.3299_921.2577,val
984.382_984.329,val
13112.171_13112.454,val
13112.491_13112.206,val
486.2292_486.2384,val
4650.1513_4650.545,val
13112.444_13112.29,val
984.436_984.766,val
984.471_984.1743,val
10250.1168_10250.912,val
20564.51_20564.733,val
12278.676_12278.145,val
2629.8272_2629.9048,val
20564.8_20564.577,val
486.2306_486.912,val
4650.1448_4650.996,val
3346.11997_3346.6159,val
984.329_984.426,val
4650.1445_4650.924,val
3346.6138_3346.814,val
12304.1369_12304.709,val
984.47_984.453,val
1048.66_1048.111,val
984.480_984.950,val
14258.304_14258.373,val
921.3299_921.2620,val
2141.1209_2141.1092,val
24279.366_24279.248,val
1048.125_1048.1915,val
1048.1740_1048.131,val
3371.2544_3371.1197,val
984.1338_984.453,val
1785.1317_1785.378,val
486.2306_486.1377,val
16560.181_16560.229,val
1029.298_1029.511,val
984.13_984.379,val
3346.6167_3346.3767,val
1029.141_1029.290,val
29365.405_29365.47,val
12304.1621_12304.1375,val
3346.6138_3346.1955,val
12304.753_12304.2069,val
984.1304_984.473,val
14053.552_14053.507,val
984.1274_984.647,val
4650.1513_4650.1215,val
984.1274_984.101,val
14258.381_14258.547,val
16068.1501_16068.1450,val
3346.2614_3346.5930,val
984.1304_984.170,val
3346.6176_3346.202,val
984.561_984.400,val
14346.179_14346.243,val
14258.381_14258.128,val
17715.1132_17715.424,val
2871.649_2871.563,val
4650.1553_4650.743,val
984.774_984.1272,val
984.1274_984.41,val
984.470_984.53,val
3346.2614_3346.12509,val
30060.175_30060.26,val
16617.121_16617.666,val
3346.6176_3346.5391,val
18304.408_18304.334,val
7734.548_7734.388,val
3371.3936_3371.1255,val
1229.6931_1229.5831,val
18595.263_18595.307,val
12304.203_12304.1848,val
3371.1780_3371.961,val
4650.544_4650.1554,val
12304.1902_12304.1595,val
7734.359_7734.332,val
486.3776_486.2297,val
3346.5430_3346.6162,val
984.148_984.1292,val
984.1304_984.378,val
984.420_984.773,val
1229.6931_1229.471,val
984.174_984.373,val
9025.39_9025.61,val
1048.1203_1048.125,val
1048.921_1048.137,val
16173.547_16173.120,val
3371.1780_3371.1694,val
984.1338_984.242,val
28620.160_28620.232,val
3371.1780_3371.3847,val
984.480_984.831,val
984.419_984.774,val
1764.193_1764.690,val
20564.12429_20564.9,val
19119.390_19119.114,val
30181.217_30181.675,val
19119.390_19119.652,val
13112.1003_13112.472,val
29365.346_29365.380,val
13283.1063_13283.911,val
3346.6167_3346.5872,val
30171.301_30171.356,val
29365.405_29365.331,val
4650.1553_4650.925,val
3371.3214_3371.1734,val
13283.447_13283.843,val
3371.3214_3371.2302,val
30279.58_30279.181,val
18009.424_18009.170,val
984.395_984.1681,val
3346.6154_3346.4190,val
984.396_984.150,val
30339.860_30339.782,val
984.148_984.1338,val
16404.260_16404.86,val
17715.1132_17715.236,val
2415.2056_2415.985,val
7734.267_7734.815,val
3346.4020_3346.2628,val
3346.3399_3346.6167,val
984.1007_984.407,val
2629.17586_2629.5928,val
16404.260_16404.220,val
12304.1366_12304.2067,val
984.1338_984.358,val
1229.6929_1229.1147,val
10223.931_10223.1652,val
20564.7_20564.60,val
3346.7432_3346.6142,val
13112.491_13112.239,val
16617.826_16617.651,val
24279.355_24279.58,val
7734.444_7734.1320,val
984.1304_984.1745,val
3346.3414_3346.6142,val
13112.491_13112.181,val
1029.145_1029.225,val
984.420_984.563,val
1029.45_1029.257,val
16454.215_16454.67,val
1029.317_1029.303,val
12304.1541_12304.159,val
12278.367_12278.517,val
984.436_984.475,val
3346.2614_3346.3238,val
4650.1513_4650.430,val
486.2306_486.1713,val
4650.1553_4650.857,val
486.3875_486.2298,val
16836.80_16836.221,val
3346.7529_3346.6169,val
1048.131_1048.1703,val
4650.529_4650.1419,val
984.1274_984.40,val
29365.405_29365.61,val
16404.260_16404.87,val
984.774_984.457,val
921.3021_921.1164,val
3346.6176_3346.6855,val
486.3293_486.2291,val
30171.286_30171.156,val
29365.16_29365.374,val
13283.1048_13283.915,val
18009.117_18009.282,val
29320.914_29320.377,val
1229.6929_1229.1507,val
4650.1553_4650.615,val
984.1456_984.478,val
16617.658_16617.144,val
1222.77_1222.74,val
18304.241_18304.392,val
13283.1063_13283.412,val
12278.367_12278.657,val
7055.1522_7055.1189,val
1229.3120_1229.1903,val
3346.2614_3346.2426,val
14272.528_14272.505,val
23850.604_23850.398,val
984.437_984.417,val
486.2306_486.3642,val
12304.1541_12304.150,val
16617.70_16617.666,val
24279.355_24279.394,val
3346.2615_3346.5707,val
5496.932_5496.1281,val
984.420_984.309,val
984.364_984.146,val
3371.928_3371.3214,val
984.364_984.1749,val
16560.162_16560.230,val
1029.141_1029.261,val
14053.552_14053.287,val
14258.381_14258.304,val
7734.359_7734.366,val
20564.7_20564.12400,val
984.437_984.210,val
921.3343_921.1354,val
13112.171_13112.473,val
16617.658_16617.380,val
984.419_984.99,val
20564.51_20564.723,val
1229.6931_1229.1240,val
4650.1553_4650.42,val
984.420_984.859,val
7734.540_7734.805,val
16617.658_16617.111,val
24279.172_24279.343,val
984.396_984.608,val
30279.57_30279.103,val
29827.82_29827.351,val
3371.3214_3371.2197,val
1029.830_1029.303,val
984.433_984.1498,val
4650.1070_4650.1535,val
7055.1522_7055.1408,val
19119.682_19119.265,val
1764.1193_1764.676,val
8040.1506_8040.1555,val
13112.439_13112.458,val
12278.559_12278.365,val
4650.1553_4650.964,val
1048.1502_1048.136,val
2995.528_2995.2317,val
15978.547_15978.550,val
486.1842_486.3776,val
3346.6176_3346.7114,val
4650.1445_4650.1539,val
1029.381_1029.398,val
3346.6176_3346.5013,val
20564.88_20564.9,val
7734.359_7734.182,val
984.668_984.888,val
984.436_984.168,val
984.1473_984.668,val
3346.192_3346.6176,val
4650.667_4650.1448,val
3346.6139_3346.5650,val
7734.540_7734.813,val
984.437_984.30,val
4650.1513_4650.813,val
13112.491_13112.310,val
1029.531_1029.217,val
984.863_984.1295,val
921.3299_921.2487,val
984.1338_984.901,val
2629.7747_2629.8596,val
12278.62_12278.162,val
921.2766_921.1372,val
921.3299_921.144,val
3346.4874_3346.6173,val
984.668_984.1675,val
30339.860_30339.848,val
486.1842_486.2294,val
30257.228_30257.14,val
3346.5001_3346.6145,val
984.561_984.433,val
984.480_984.185,val
12278.456_12278.407,val
984.437_984.203,val
984.714_984.150,val
25497.398_25497.562,val
12304.825_12304.1925,val
13283.1063_13283.428,val
984.419_984.170,val
13283.1048_13283.413,val
3346.6139_3346.5019,val
14053.552_14053.402,val
984.148_984.1337,val
984.364_984.41,val
921.3481_921.928,val
3371.3214_3371.966,val
30279.58_30279.551,val
14247.1342_14247.1162,val
3346.7432_3346.6168,val
921.599_921.1383,val
16068.2881_16068.1449,val
3346.2614_3346.4020,val
14258.710_14258.378,val
486.2296_486.3487,val
3371.2132_3371.1780,val
4650.1381_4650.1535,val
30257.228_30257.285,val
3346.7432_3346.6154,val
984.396_984.170,val
3371.3214_3371.3042,val
2871.62_2871.573,val
3346.6176_3346.6232,val
3171.374_3171.507,val
3371.1780_3371.2990,val
486.2860_486.2306,val
13112.1003_13112.530,val
3346.2615_3346.7431,val
984.437_984.247,val
921.3021_921.576,val
3346.270_3346.6158,val
14272.480_14272.504,val
6492.1328_6492.520,val
7734.593_7734.457,val
3371.2545_3371.1388,val
921.3178_921.3504,val
984.668_984.767,val
984.471_984.626,val
6288.189_6288.399,val
921.2766_921.1383,val
6492.1328_6492.1645,val
3346.6138_3346.2622,val
1048.131_1048.1777,val
16617.780_16617.648,val
984.1456_984.446,val
984.420_984.1574,val
3371.3936_3371.3761,val
984.419_984.1097,val
7734.359_7734.1336,val
1029.383_1029.302,val
3371.3936_3371.1253,val
30188.267_30188.210,val
13112.205_13112.464,val
4458.400_4458.874,val
2871.151_2871.573,val
486.2544_486.2296,val
29827.181_29827.351,val
921.3178_921.441,val
1048.2749_1048.129,val
984.392_984.343,val
3346.4971_3346.6168,val
3371.3936_3371.1313,val
3371.1045_3371.3952,val
921.2773_921.3035,val
30446.157_30446.555,val
3346.4706_3346.2614,val
7734.560_7734.1320,val
486.2115_486.2315,val
984.433_984.775,val
24279.366_24279.49,val
16617.457_16617.719,val
4650.1206_4650.1444,val
963.176_963.288,val
14258.381_14258.534,val
984.433_984.241,val
3346.5055_3346.6144,val
12278.367_12278.376,val
3346.2614_3346.6137,val
3346.2614_3346.6156,val
3346.6167_3346.5523,val
3346.6167_3346.1071,val
984.420_984.1338,val
18304.408_18304.86,val
984.480_984.1748,val
4650.923_4650.1138,val
984.329_984.416,val
984.1338_984.1675,val
18304.484_18304.417,val
1229.6931_1229.783,val
3346.6167_3346.7114,val
921.2410_921.1419,val
14272.486_14272.503,val
984.395_984.609,val
984.1456_984.475,val
984.437_984.978,val
16560.68_16560.74,val
24431.342_24431.660,val
1029.45_1029.228,val
15978.522_15978.657,val
486.2655_486.2305,val
14258.381_14258.283,val
18042.1033_18042.495,val
4650.1448_4650.188,val
921.3481_921.522,val
921.2768_921.1241,val
6492.1328_6492.1437,val
963.178_963.251,val
486.2306_486.3748,val
12304.1542_12304.1596,val
963.202_963.292,val
1029.531_1029.305,val
18593.585_18593.318,val
23850.830_23850.858,val
24279.172_24279.183,val
12278.367_12278.57,val
12304.1467_12304.714,val
984.382_984.248,val
486.2292_486.3748,val
24279.382_24279.60,val
984.714_984.100,val
984.436_984.1749,val
921.3178_921.576,val
3346.6167_3346.4962,val
18042.1033_18042.1027,val
984.420_984.1754,val
13112.444_13112.240,val
1048.125_1048.17,val
2415.2056_2415.1579,val
3371.1780_3371.1102,val
984.774_984.1452,val
984.329_984.1344,val
3346.6154_3346.3675,val
984.383_984.318,val
13112.283_13112.490,val
3371.3214_3371.2935,val
6492.1328_6492.738,val
20564.8_20564.25,val
2629.17586_2629.5677,val
30171.101_30171.309,val
921.3299_921.3347,val
4650.1448_4650.1451,val
18304.408_18304.536,val
984.436_984.823,val
984.1274_984.1533,val
12304.1621_12304.1612,val
12304.1620_12304.1425,val
16035.65_16035.52,val
921.3343_921.3020,val
4650.1448_4650.966,val
16068.24_16068.1449,val
7055.1065_7055.1516,val
15978.643_15978.658,val
921.3238_921.1444,val
16404.260_16404.156,val
984.1303_984.480,val
984.480_984.88,val
16173.654_16173.559,val
984.1338_984.838,val
486.3776_486.2683,val
2368.2166_2368.1760,val
3346.6176_3346.6028,val
3346.6176_3346.4824,val
13112.245_13112.530,val
13283.411_13283.1056,val
3346.2615_3346.5453,val
4650.1448_4650.646,val
3346.5954_3346.7241,val
3346.2614_3346.4875,val
7734.540_7734.492,val
3346.2614_3346.5534,val
4650.1553_4650.244,val
984.471_984.415,val
13673.1263_13673.292,val
3346.5430_3346.6145,val
984.561_984.1300,val
16173.553_16173.405,val
3371.3936_3371.3506,val
1029.831_1029.303,val
13112.993_13112.455,val
984.174_984.380,val
7734.540_7734.334,val
30738.91_30738.412,val
984.437_984.189,val
7734.358_7734.349,val
2141.1202_2141.1500,val
3371.6486_3371.6519,val
12304.1621_12304.1694,val
984.394_984.149,val
984.714_984.30,val
12304.1542_12304.634,val
1048.131_1048.2352,val
4650.1553_4650.74,val
984.329_984.1267,val
984.471_984.47,val
3346.2615_3346.8031,val
984.392_984.1337,val
3346.4349_3346.6146,val
23850.504_23850.722,val
921.3481_921.993,val
3346.2615_3346.7447,val
14258.304_14258.286,val
486.2292_486.1960,val
2871.152_2871.566,val
921.2412_921.3035,val
1029.45_1029.256,val
7734.452_7734.1336,val
3346.1958_3346.6176,val
4650.1553_4650.1084,val
13673.638_13673.709,val
984.1274_984.1447,val
15434.4795_15434.2247,val
984.470_984.352,val
13283.1048_13283.356,val
30171.279_30171.293,val
984.436_984.1457,val
20564.7_20564.71,val
4650.1553_4650.841,val
27791.578_27791.44,val
16322.691_16322.724,val
30171.286_30171.298,val
13112.249_13112.441,val
4650.1513_4650.1311,val
486.2306_486.3747,val
18595.263_18595.276,val
13112.1003_13112.997,val
24431.342_24431.313,val
4650.1445_4650.828,val
15434.143_15434.4863,val
3346.2614_3346.6105,val
18009.115_18009.311,val
3346.5304_3346.2615,val
4650.1553_4650.1086,val
3346.4151_3346.6163,val
1048.125_1048.2346,val
4650.1448_4650.269,val
4650.1103_4650.1452,val
3346.2499_3346.2626,val
486.2296_486.3791,val
486.2306_486.889,val
30171.286_30171.289,val
16617.792_16617.656,val
3346.2538_3346.6154,val
921.2774_921.990,val
2871.122_2871.572,val
984.470_984.289,val
984.396_984.1678,val
7055.1522_7055.1811,val
7734.703_7734.370,val
6492.941_6492.1597,val
30279.58_30279.459,val
7055.1781_7055.1244,val
3371.3214_3371.3703,val
16560.68_16560.73,val
13112.171_13112.441,val
921.3343_921.3041,val
24923.455_24923.589,val
16617.186_16617.649,val
16617.658_16617.637,val
10250.1168_10250.965,val
984.382_984.251,val
13283.447_13283.1056,val
4650.875_4650.1242,val
984.668_984.773,val
29993.349_29993.256,val
3371.3214_3371.3702,val
3346.5026_3346.2623,val
12304.2019_12304.1694,val
28620.210_28620.156,val
3346.6138_3346.7595,val
4650.1513_4650.85,val
2871.12_2871.541,val
4650.1553_4650.302,val
3346.5142_3346.2614,val
3371.1601_3371.3940,val
3346.2499_3346.6176,val
12304.1542_12304.2032,val
4650.1553_4650.537,val
14247.1342_14247.2621,val
984.480_984.1471,val
1048.131_1048.71,val
984.395_984.84,val
984.174_984.669,val
29320.910_29320.268,val
20564.883_20564.49,val
13673.630_13673.1002,val
16560.295_16560.230,val
12278.367_12278.136,val
13112.896_13112.488,val
3371.975_3371.3952,val
486.1085_486.2296,val
984.344_984.750,val
3371.221_3371.3940,val
12304.1366_12304.1702,val
984.344_984.670,val
984.395_984.863,val
1048.1767_1048.115,val
13112.444_13112.480,val
1048.109_1048.638,val
2211.294_2211.518,val
3346.6138_3346.7076,val
28620.210_28620.163,val
7185.62_7185.47,val
10223.296_10223.1914,val
486.1886_486.3647,val
12278.367_12278.622,val
3346.4349_3346.6167,val
984.1338_984.1303,val
984.1274_984.1473,val
20564.101_20564.50,val
7055.1522_7055.1876,val
486.2306_486.2921,val
3371.1780_3371.1238,val
12304.1423_12304.2076,val
3346.3399_3346.6147,val
16617.424_16617.651,val
3346.1965_3346.6147,val
2629.8843_2629.17549,val
4650.1448_4650.2791,val
9760.282_9760.341,val
4650.1381_4650.697,val
2995.931_2995.528,val
13112.444_13112.50,val
1029.383_1029.250,val
3371.3214_3371.3966,val
19119.522_19119.74,val
