pairid,split
8539.5110_8539.546,test
8539.5110_8539.165,test
8539.5110_8539.2323,test
8539.5110_8539.1382,test
8539.5110_8539.2981,test
8539.5110_8539.2717,test
8539.5110_8539.2320,test
8539.5110_8539.2325,test
17250.4_17250.7,test
17250.4_17250.6,test
3371.2943_3371.3935,test
3371.2943_3371.3518,test
3371.2943_3371.3511,test
3371.2943_3371.1781,test
3371.2943_3371.2544,test
3371.2943_3371.2898,test
30085.1_30085.56,test
29943.183_29943.210,test
29943.183_29943.228,test
29943.183_29943.232,test
29943.183_29943.231,test
30181.126_30181.362,test
30181.126_30181.346,test
30181.341_30181.399,test
2027.2351_2027.422,test
2206.38_2206.2540,test
8317.1_8317.39,test
8317.1_8317.104,test
15727.3_15727.49,test
6295.4_6295.3477,test
6295.4_6295.3561,test
8539.1_8539.2508,test
8539.1_8539.1509,test
8539.1_8539.753,test
8539.1_8539.4597,test
8539.1_8539.2530,test
16381.76_16381.57,test
18918.1_18918.10,test
18918.1_18918.29,test
18918.1_18918.11,test
18918.1_18918.13,test
18918.1_18918.45,test
11175.147_11175.415,test
11175.147_11175.421,test
11175.147_11175.422,test
11175.147_11175.423,test
6492.138_6492.580,test
6492.138_6492.859,test
6492.138_6492.937,test
2903.313_2903.396,test
2903.313_2903.332,test
2903.333_2903.313,test
2903.333_2903.324,test
24278.283_24278.177,test
24278.283_24278.295,test
24278.283_24278.221,test
24278.283_24278.289,test
24278.283_24278.122,test
24278.283_24278.418,test
24278.283_24278.415,test
24278.283_24278.291,test
24278.283_24278.563,test
24278.283_24278.317,test
24278.283_24278.627,test
24278.283_24278.576,test
24278.283_24278.405,test
24278.283_24278.272,test
24278.283_24278.279,test
24278.283_24278.320,test
24278.283_24278.218,test
16070.1_16070.436,test
5359.337_5359.618,test
30171.113_30171.115,test
30171.113_30171.312,test
7457.1_7457.24,test
7457.1_7457.111,test
7457.1_7457.35,test
7457.1_7457.87,test
7457.1_7457.15,test
1622.2_1622.147,test
1835.479_1835.912,test
16419.67_16419.99,test
16419.67_16419.101,test
16419.67_16419.223,test
16419.97_16419.200,test
3371.2167_3371.2358,test
3371.2897_3371.2884,test
30446.539_30446.405,test
30446.455_30446.336,test
30446.455_30446.387,test
1029.248_1029.222,test
1029.248_1029.260,test
30088.3_30088.208,test
28162.1_28162.8,test
28162.1_28162.16,test
8987.1_8987.92,test
17165.1_17165.57,test
30279.2_30279.184,test
30279.2_30279.89,test
30279.2_30279.91,test
30279.2_30279.183,test
30279.506_30279.58,test
16664.1_16664.18,test
16664.1_16664.16,test
13112.256_13112.505,test
13112.256_13112.66,test
13112.256_13112.224,test
13112.256_13112.209,test
13112.256_13112.45,test
13112.256_13112.371,test
13112.256_13112.44,test
13112.256_13112.992,test
13112.256_13112.91,test
13112.256_13112.245,test
13112.256_13112.72,test
13112.256_13112.79,test
13112.256_13112.456,test
13112.256_13112.63,test
13112.256_13112.454,test
13112.256_13112.85,test
13112.256_13112.108,test
13112.256_13112.495,test
13112.256_13112.65,test
13112.256_13112.537,test
13112.256_13112.75,test
13112.256_13112.236,test
13112.256_13112.511,test
13112.256_13112.431,test
13112.256_13112.237,test
13112.256_13112.24,test
13112.256_13112.436,test
13112.256_13112.71,test
13112.256_13112.39,test
13112.256_13112.1005,test
13112.256_13112.462,test
13112.256_13112.54,test
13112.256_13112.292,test
13112.256_13112.308,test
13112.256_13112.21,test
13112.256_13112.460,test
13112.256_13112.527,test
13112.256_13112.235,test
13112.256_13112.32,test
13112.256_13112.172,test
13112.256_13112.31,test
13112.256_13112.501,test
13112.256_13112.181,test
13112.256_13112.298,test
13112.256_13112.74,test
13112.256_13112.162,test
13112.256_13112.365,test
13112.256_13112.123,test
13112.256_13112.1,test
13112.256_13112.402,test
13112.256_13112.240,test
13112.256_13112.526,test
13112.256_13112.88,test
13112.256_13112.127,test
13112.256_13112.173,test
13112.256_13112.483,test
13112.256_13112.73,test
13112.256_13112.50,test
5435.3_5435.266,test
16729.229_16729.251,test
16729.229_16729.493,test
16729.229_16729.468,test
16729.229_16729.340,test
16729.229_16729.263,test
2223.51_2223.102,test
2223.51_2223.105,test
10057.8_10057.186,test
3346.3758_3346.4031,test
4401.130_4401.890,test
18393.16_18393.180,test
10378.1_10378.15,test
10378.1_10378.433,test
10378.1_10378.18,test
10378.1_10378.16,test
26938.129_26938.141,test
6182.510_6182.562,test
6182.510_6182.561,test
29320.400_29320.908,test
29320.400_29320.378,test
29320.999_29320.402,test
29320.999_29320.786,test
29320.999_29320.169,test
29320.999_29320.376,test
29320.999_29320.195,test
29320.999_29320.696,test
29320.999_29320.801,test
29320.999_29320.228,test
29320.999_29320.898,test
29320.999_29320.60,test
29320.999_29320.803,test
29320.999_29320.152,test
29320.999_29320.1010,test
29320.999_29320.1031,test
29320.999_29320.392,test
29320.999_29320.873,test
29320.999_29320.945,test
23515.8_23515.15,test
1472.280_1472.911,test
23850.475_23850.845,test
23850.475_23850.192,test
23850.475_23850.213,test
23850.475_23850.496,test
23850.475_23850.486,test
23850.475_23850.215,test
23850.475_23850.810,test
23850.475_23850.602,test
23850.475_23850.503,test
23850.475_23850.479,test
23850.475_23850.476,test
23850.475_23850.480,test
23850.475_23850.73,test
23850.475_23850.504,test
23850.213_23850.858,test
23850.213_23850.294,test
23850.213_23850.317,test
23850.213_23850.88,test
23850.213_23850.524,test
23850.213_23850.372,test
23850.213_23850.154,test
23850.213_23850.326,test
23850.213_23850.339,test
23850.213_23850.288,test
23850.213_23850.550,test
23850.213_23850.177,test
23850.213_23850.252,test
23850.213_23850.212,test
23850.213_23850.435,test
23850.213_23850.601,test
23850.213_23850.70,test
23850.213_23850.546,test
23850.213_23850.486,test
23850.213_23850.147,test
23850.213_23850.328,test
23850.213_23850.390,test
23850.213_23850.206,test
23850.213_23850.319,test
23850.213_23850.602,test
23850.213_23850.76,test
23850.213_23850.477,test
23850.213_23850.409,test
23850.213_23850.479,test
23850.213_23850.884,test
23850.213_23850.722,test
23850.213_23850.736,test
24431.70_24431.2392,test
24431.70_24431.2393,test
24431.953_24431.806,test
6395.270_6395.280,test
7734.440_7734.539,test
7734.714_7734.1335,test
5545.14_5545.88,test
8606.143_8606.147,test
8606.143_8606.225,test
1257.105_1257.346,test
1257.105_1257.852,test
1048.134_1048.1288,test
30161.7_30161.40,test
30161.39_30161.43,test
1137.1922_1137.2050,test
1137.1922_1137.2466,test
1137.1922_1137.2040,test
1137.1922_1137.2043,test
1137.1922_1137.2460,test
1137.1922_1137.2045,test
1137.1922_1137.2048,test
1137.1922_1137.2422,test
1137.1922_1137.2046,test
18437.2_18437.14,test
18437.2_18437.15,test
921.3027_921.551,test
921.3027_921.3297,test
10250.977_10250.1304,test
10250.977_10250.966,test
10250.977_10250.2061,test
2439.197_2439.1204,test
13283.1045_13283.912,test
13283.1045_13283.628,test
13283.1045_13283.844,test
13283.1045_13283.451,test
8363.10_8363.260,test
21844.13_21844.32,test
4839.1_4839.34,test
4839.1_4839.28,test
2364.436_2364.648,test
13514.1_13514.88,test
13514.1_13514.7,test
13514.1_13514.12,test
10278.1_10278.116,test
10278.1_10278.17,test
10278.1_10278.11,test
10278.1_10278.39,test
3371.260_3371.564,test
3371.260_3371.2162,test
3371.260_3371.3935,test
7100.1623_7100.3318,test
7100.1623_7100.3999,test
7100.1623_7100.3342,test
25215.1_25215.41,test
1400.24_1400.230,test
1400.24_1400.232,test
23850.641_23850.869,test
23850.641_23850.483,test
23850.641_23850.71,test
23850.641_23850.373,test
16863.234_16863.353,test
16863.234_16863.245,test
2799.437_2799.1079,test
2799.437_2799.1047,test
24252.105_24252.150,test
24252.105_24252.155,test
16340.123_16340.485,test
13112.447_13112.29,test
10378.14_10378.322,test
18393.279_18393.294,test
19066.70_19066.99,test
27246.27_27246.201,test
27246.27_27246.351,test
27246.27_27246.199,test
27246.27_27246.353,test
9760.330_9760.391,test
9760.330_9760.389,test
1324.1957_1324.2468,test
1324.1957_1324.2435,test
1324.1544_1324.2096,test
23902.1_23902.36,test
23902.1_23902.25,test
23902.1_23902.35,test
1764.100_1764.690,test
16836.192_16836.275,test
16836.192_16836.80,test
26289.26_26289.91,test
12304.1617_12304.2067,test
8539.1890_8539.1384,test
8539.1890_8539.1382,test
9284.208_9284.339,test
1570.1_1570.544,test
1570.1_1570.543,test
1570.1_1570.542,test
1570.1_1570.540,test
15493.1_15493.38,test
15596.1_15596.14,test
15596.1_15596.61,test
15596.1_15596.24,test
15596.1_15596.16,test
15596.1_15596.31,test
2871.16_2871.466,test
2871.16_2871.469,test
11720.287_11720.433,test
30504.3_30504.47,test
1692.156_1692.715,test
1692.156_1692.714,test
24431.3_24431.1355,test
24431.3_24431.1254,test
30511.3_30511.35,test
30511.3_30511.60,test
30511.3_30511.21,test
27791.144_27791.408,test
27791.144_27791.46,test
27791.194_27791.695,test
30257.309_30257.296,test
30257.309_30257.274,test
30257.309_30257.227,test
30257.215_30257.190,test
30257.215_30257.238,test
30257.215_30257.221,test
24279.250_24279.64,test
24279.250_24279.36,test
24279.250_24279.34,test
24279.250_24279.254,test
24279.250_24279.253,test
21066.19_21066.26,test
16836.7_16836.138,test
30504.3_30504.59,test
27820.25_27820.236,test
30181.237_30181.286,test
30181.237_30181.287,test
24632.1_24632.17,test
9004.1_9004.326,test
9004.1_9004.645,test
9004.1_9004.81,test
9004.1_9004.462,test
9004.1_9004.239,test
15590.21_15590.129,test
30072.246_30072.284,test
24252.378_24252.399,test
24252.378_24252.395,test
24252.378_24252.400,test
24431.10_24431.23,test
18304.389_18304.383,test
18304.389_18304.407,test
8550.1_8550.76,test
4971.15_4971.889,test
4971.15_4971.687,test
15502.1_15502.33,test
15502.1_15502.34,test
16080.1_16080.10,test
16080.1_16080.23,test
16080.6_16080.20,test
29262.1_29262.29,test
29262.1_29262.13,test
29262.1_29262.12,test
5359.118_5359.179,test
5359.118_5359.235,test
16485.1_16485.179,test
8035.1_8035.199,test
8035.1_8035.175,test
16083.106_16083.187,test
984.464_984.651,test
30257.310_30257.305,test
30257.310_30257.278,test
30339.4_30339.430,test
30339.4_30339.400,test
18590.2_18590.33,test
10057.1_10057.125,test
10057.1_10057.150,test
10057.1_10057.124,test
10057.1_10057.133,test
30679.204_30679.376,test
8337.1_8337.21,test
8337.1_8337.293,test
8337.1_8337.311,test
8708.634_8708.1989,test
8708.634_8708.2278,test
8708.634_8708.1808,test
9004.123_9004.496,test
7055.1895_7055.783,test
29948.1_29948.11,test
29948.1_29948.30,test
984.475_984.1761,test
984.475_984.673,test
984.475_984.1270,test
984.475_984.1268,test
984.475_984.415,test
984.475_984.461,test
984.475_984.472,test
984.475_984.379,test
984.475_984.1344,test
984.475_984.1336,test
984.475_984.480,test
984.475_984.1453,test
984.475_984.386,test
984.475_984.425,test
984.475_984.1306,test
984.475_984.407,test
984.475_984.1307,test
984.874_984.666,test
984.874_984.1337,test
984.874_984.403,test
984.874_984.247,test
984.874_984.415,test
984.874_984.664,test
984.874_984.389,test
984.874_984.390,test
984.874_984.380,test
9760.495_9760.114,test
9760.495_9760.86,test
9760.495_9760.473,test
9760.495_9760.503,test
9760.495_9760.506,test
9760.495_9760.226,test
9760.495_9760.410,test
9760.495_9760.212,test
9760.495_9760.501,test
9760.495_9760.421,test
9760.495_9760.318,test
9760.495_9760.511,test
9760.495_9760.505,test
9760.495_9760.35,test
9760.495_9760.504,test
9760.495_9760.496,test
9760.495_9760.469,test
9760.495_9760.347,test
9760.495_9760.277,test
9760.495_9760.360,test
9760.495_9760.225,test
9760.495_9760.19,test
9760.160_9760.130,test
9760.160_9760.353,test
9760.160_9760.190,test
9760.160_9760.468,test
9760.160_9760.86,test
9760.160_9760.325,test
9760.160_9760.240,test
9760.160_9760.473,test
9760.160_9760.357,test
9760.160_9760.521,test
9760.160_9760.506,test
9760.160_9760.398,test
9760.160_9760.108,test
9760.160_9760.274,test
9760.160_9760.212,test
9760.160_9760.340,test
9760.160_9760.312,test
9760.160_9760.270,test
9760.160_9760.69,test
9760.160_9760.450,test
9760.160_9760.296,test
9760.160_9760.147,test
9760.160_9760.390,test
9760.160_9760.367,test
9760.160_9760.136,test
9760.160_9760.495,test
9760.160_9760.194,test
9760.160_9760.392,test
9760.160_9760.94,test
9760.160_9760.351,test
9760.160_9760.354,test
9760.160_9760.346,test
9760.160_9760.380,test
9760.160_9760.172,test
9760.160_9760.193,test
9760.160_9760.496,test
9760.160_9760.126,test
9760.160_9760.387,test
9760.160_9760.469,test
9760.160_9760.96,test
9760.160_9760.310,test
9760.160_9760.57,test
9760.160_9760.23,test
9760.160_9760.208,test
9760.160_9760.56,test
9760.160_9760.252,test
9760.160_9760.411,test
9760.160_9760.33,test
11504.1_11504.124,test
27936.46_27936.146,test
27936.46_27936.145,test
12304.1724_12304.1695,test
12304.1724_12304.1925,test
12304.1724_12304.1598,test
12304.1724_12304.1417,test
12304.1724_12304.1701,test
12304.1724_12304.1588,test
12304.1724_12304.1384,test
12304.1724_12304.2076,test
12304.1724_12304.1513,test
12304.1724_12304.2016,test
13673.1388_13673.1480,test
13673.1388_13673.1482,test
13673.1479_13673.639,test
13673.1479_13673.1002,test
13673.1479_13673.321,test
2364.413_2364.642,test
2364.413_2364.271,test
19648.22_19648.64,test
25148.1_25148.41,test
5946.1_5946.53,test
5946.1_5946.36,test
4214.1_4214.85,test
4214.1_4214.24,test
18227.1_18227.23,test
18227.1_18227.33,test
18227.1_18227.34,test
14247.2598_14247.2433,test
7304.667_7304.666,test
5601.1272_5601.1693,test
5601.1272_5601.1694,test
5601.1272_5601.1609,test
5601.1273_5601.1698,test
10145.10_10145.13,test
984.473_984.1674,test
984.473_984.1684,test
984.473_984.1676,test
984.473_984.950,test
984.473_984.886,test
984.473_984.1682,test
984.473_984.442,test
984.473_984.457,test
984.473_984.435,test
984.473_984.478,test
984.473_984.673,test
984.473_984.1275,test
984.473_984.405,test
984.473_984.449,test
984.473_984.1452,test
984.473_984.1298,test
984.473_984.1272,test
984.473_984.415,test
984.473_984.389,test
984.473_984.670,test
984.473_984.1341,test
984.473_984.465,test
984.473_984.669,test
984.456_984.378,test
984.456_984.381,test
984.456_984.1298,test
984.456_984.664,test
984.456_984.1308,test
984.456_984.420,test
984.456_984.467,test
984.456_984.1340,test
984.456_984.466,test
984.456_984.1307,test
984.456_984.1292,test
984.456_984.477,test
984.456_984.435,test
25295.1_25295.84,test
25295.1_25295.25,test
9354.4_9354.865,test
9354.4_9354.846,test
9354.4_9354.840,test
30339.23_30339.34,test
30339.29_30339.35,test
6182.1_6182.140,test
6182.1_6182.37,test
6182.1_6182.53,test
18090.8_18090.19,test
5359.510_5359.521,test
5359.510_5359.517,test
17732.7_17732.88,test
23850.467_23850.480,test
23850.467_23850.476,test
23850.467_23850.845,test
23850.467_23850.373,test
23850.467_23850.722,test
24278.25_24278.122,test
24278.25_24278.404,test
7055.48_7055.120,test
7055.48_7055.1188,test
7055.48_7055.168,test
1692.157_1692.962,test
30171.310_30171.82,test
30171.116_30171.333,test
30171.116_30171.293,test
30171.116_30171.309,test
30171.116_30171.117,test
30171.116_30171.237,test
30171.116_30171.356,test
30171.116_30171.268,test
30171.116_30171.310,test
30171.116_30171.334,test
30171.116_30171.287,test
30171.116_30171.269,test
30171.116_30171.291,test
30171.116_30171.290,test
30171.116_30171.118,test
30171.116_30171.284,test
2495.511_2495.634,test
14247.1_14247.26,test
2415.19_2415.919,test
2415.19_2415.429,test
2415.19_2415.1149,test
12278.407_12278.83,test
12278.407_12278.404,test
12278.407_12278.118,test
12278.407_12278.282,test
12278.407_12278.283,test
12278.123_12278.103,test
12278.123_12278.122,test
9967.1_9967.1358,test
9967.1_9967.567,test
9967.1_9967.877,test
9967.1_9967.855,test
9967.1_9967.702,test
9967.1_9967.867,test
9967.1_9967.916,test
16419.1_16419.260,test
16419.1_16419.79,test
16419.1_16419.178,test
13864.8_13864.199,test
13864.8_13864.347,test
13864.8_13864.94,test
13864.8_13864.349,test
13864.8_13864.95,test
29348.83_29348.219,test
30015.106_30015.123,test
24923.1_24923.14,test
24923.12_24923.89,test
24923.12_24923.15,test
9197.29_9197.171,test
23437.34_23437.46,test
12304.1616_12304.848,test
12304.1616_12304.847,test
12304.1616_12304.1617,test
12304.1616_12304.1825,test
12304.1616_12304.1541,test
24278.83_24278.176,test
23850.858_23850.596,test
19119.431_19119.403,test
19119.431_19119.404,test
19119.431_19119.592,test
19119.452_19119.451,test
19119.452_19119.532,test
19119.452_19119.279,test
19119.452_19119.202,test
19119.452_19119.513,test
19119.452_19119.543,test
19119.452_19119.98,test
19119.452_19119.629,test
19119.452_19119.677,test
19119.452_19119.186,test
19119.452_19119.184,test
19119.452_19119.48,test
19119.452_19119.582,test
19119.452_19119.466,test
19119.452_19119.565,test
19119.452_19119.545,test
19119.452_19119.625,test
19119.452_19119.312,test
14247.1598_14247.2359,test
14247.1598_14247.2605,test
30281.6_30281.164,test
14478.310_14478.3892,test
29004.4_29004.7,test
2469.26_2469.265,test
25524.1_25524.15,test
25524.1_25524.11,test
4650.629_4650.672,test
4650.629_4650.1553,test
24424.26_24424.96,test
24424.26_24424.97,test
4971.146_4971.293,test
4971.146_4971.624,test
4971.288_4971.296,test
19119.611_19119.546,test
19119.611_19119.391,test
19119.514_19119.431,test
19119.514_19119.501,test
19119.514_19119.498,test
19119.514_19119.612,test
19119.514_19119.576,test
2206.943_2206.983,test
2206.943_2206.1496,test
1835.377_1835.400,test
1835.377_1835.398,test
16381.26_16381.36,test
3346.3758_3346.7528,test
3346.3758_3346.7530,test
3346.3758_3346.2615,test
16174.8_16174.131,test
16174.8_16174.117,test
1229.2000_1229.4258,test
30738.382_30738.172,test
9827.1_9827.689,test
2032.22_2032.91,test
984.902_984.244,test
984.902_984.227,test
984.902_984.403,test
984.902_984.251,test
984.902_984.459,test
984.902_984.449,test
984.902_984.460,test
984.902_984.406,test
984.902_984.387,test
984.902_984.461,test
984.902_984.472,test
984.902_984.389,test
984.902_984.386,test
984.902_984.452,test
984.902_984.900,test
984.902_984.407,test
984.902_984.396,test
984.902_984.454,test
984.902_984.1292,test
984.1275_984.468,test
984.1275_984.669,test
984.1275_984.714,test
984.1275_984.466,test
984.1275_984.404,test
984.1275_984.165,test
984.1275_984.439,test
984.1275_984.459,test
984.1275_984.1298,test
984.1275_984.901,test
984.1275_984.438,test
984.1275_984.874,test
984.1275_984.392,test
984.1275_984.170,test
984.1275_984.384,test
984.1275_984.1299,test
984.1275_984.382,test
984.1275_984.464,test
984.1275_984.394,test
15795.7_15795.69,test
2368.1524_2368.1675,test
2368.1524_2368.1970,test
7055.12_7055.951,test
15897.2_15897.49,test
22035.137_22035.232,test
16989.1_16989.24,test
5428.189_5428.291,test
8317.1_8317.112,test
8317.1_8317.100,test
16218.3_16218.312,test
27632.1_27632.57,test
2854.709_2854.1596,test
2854.709_2854.1595,test
1229.157_1229.2903,test
1229.157_1229.1377,test
12304.1594_12304.2047,test
12304.1594_12304.2041,test
12304.1594_12304.1425,test
12304.1594_12304.1375,test
12304.1594_12304.2067,test
12304.1594_12304.724,test
12304.1594_12304.1373,test
12304.1373_12304.1379,test
12304.1373_12304.1372,test
12304.1373_12304.714,test
12304.1373_12304.1799,test
12304.1373_12304.713,test
12304.1373_12304.1425,test
12304.1373_12304.1624,test
12304.1373_12304.724,test
12304.1373_12304.1925,test
24431.753_24431.2179,test
16993.5_16993.23,test
6986.4_6986.35,test
28772.4_28772.25,test
30171.346_30171.278,test
30171.346_30171.292,test
30171.346_30171.320,test
30171.346_30171.286,test
30171.346_30171.309,test
30171.346_30171.308,test
10378.14_10378.69,test
10378.14_10378.1077,test
10378.14_10378.101,test
10378.16_10378.119,test
14478.1171_14478.1176,test
14478.1171_14478.1598,test
2629.17413_2629.17820,test
2629.8607_2629.8596,test
2629.8607_2629.8893,test
13449.50_13449.200,test
18304.393_18304.373,test
18304.393_18304.359,test
18304.443_18304.393,test
18304.443_18304.442,test
18304.443_18304.398,test
18304.443_18304.366,test
18304.443_18304.379,test
18304.443_18304.408,test
18304.443_18304.368,test
18304.443_18304.412,test
7055.1853_7055.310,test
7055.1853_7055.312,test
7055.1853_7055.1291,test
7055.972_7055.1894,test
7055.972_7055.868,test
7055.972_7055.1191,test
16827.1_16827.82,test
23139.27_23139.105,test
7738.434_7738.833,test
2629.17478_2629.5159,test
2629.17478_2629.5356,test
2629.17478_2629.17790,test
2629.17478_2629.7147,test
2629.17478_2629.4646,test
2629.17478_2629.8842,test
2629.17478_2629.17788,test
2629.17478_2629.9195,test
2629.17478_2629.9809,test
2629.17478_2629.5611,test
2629.17478_2629.4618,test
2629.17478_2629.10301,test
2629.17478_2629.5056,test
2629.17478_2629.5439,test
2629.17478_2629.5405,test
2629.17478_2629.4867,test
2629.17478_2629.17525,test
2629.17478_2629.5057,test
2629.17478_2629.17586,test
2629.17478_2629.17529,test
2629.17478_2629.8271,test
2629.17478_2629.5842,test
7055.596_7055.1821,test
7055.596_7055.1820,test
7055.596_7055.1830,test
7055.596_7055.1866,test
1048.123_1048.91,test
1048.123_1048.682,test
5359.1_5359.1058,test
5359.1_5359.1026,test
5359.1_5359.1063,test
5359.1_5359.1184,test
5359.1_5359.1048,test
5359.1_5359.722,test
5359.1_5359.997,test
5359.1_5359.714,test
5359.1_5359.1054,test
5359.1_5359.710,test
3371.1781_3371.3532,test
3371.1781_3371.2930,test
3371.1781_3371.2936,test
3371.13_3371.1722,test
3371.13_3371.63,test
3371.13_3371.854,test
3371.13_3371.853,test
3371.13_3371.3941,test
3371.13_3371.3939,test
9827.281_9827.512,test
9827.281_9827.425,test
9827.281_9827.529,test
15727.10_15727.62,test
9821.7_9821.123,test
9821.7_9821.269,test
9821.7_9821.283,test
9821.7_9821.286,test
9821.7_9821.145,test
9821.7_9821.120,test
2364.32_2364.385,test
16646.1_16646.68,test
16646.1_16646.71,test
16646.1_16646.74,test
1472.218_1472.265,test
1835.45_1835.600,test
1835.63_1835.923,test
3346.6137_3346.486,test
3346.6137_3346.587,test
3346.6137_3346.6174,test
3346.6137_3346.6139,test
18062.1_18062.17,test
18062.1_18062.27,test
18062.1_18062.13,test
14073.1_14073.13,test
14073.1_14073.18,test
14073.1_14073.32,test
14073.1_14073.11,test
7738.191_7738.292,test
27596.8_27596.59,test
13187.2_13187.171,test
13187.2_13187.129,test
29355.311_29355.374,test
13673.25_13673.1104,test
13673.25_13673.2154,test
13673.427_13673.2068,test
13673.427_13673.1264,test
16340.1_16340.185,test
16340.1_16340.87,test
16340.1_16340.70,test
16340.1_16340.449,test
29365.6_29365.59,test
29365.6_29365.244,test
29365.6_29365.79,test
29365.6_29365.220,test
29365.6_29365.375,test
1229.2001_1229.5104,test
1229.2001_1229.3612,test
2141.1217_2141.744,test
7587.111_7587.116,test
2027.301_2027.308,test
2027.301_2027.309,test
2027.301_2027.421,test
2027.301_2027.422,test
30738.22_30738.98,test
30738.22_30738.52,test
30738.22_30738.104,test
14272.319_14272.506,test
12304.1693_12304.1702,test
12304.1693_12304.1599,test
12304.1693_12304.1725,test
12304.1693_12304.2069,test
16376.12_16376.107,test
16184.13_16184.102,test
5359.3_5359.1112,test
16035.14_16035.46,test
984.1275_984.617,test
984.873_984.864,test
984.873_984.720,test
984.873_984.666,test
984.873_984.476,test
984.873_984.1328,test
984.873_984.477,test
984.873_984.715,test
984.873_984.673,test
984.873_984.381,test
984.873_984.433,test
984.873_984.470,test
984.873_984.1272,test
984.873_984.748,test
984.873_984.451,test
984.873_984.1308,test
984.873_984.317,test
6148.114_6148.312,test
24431.2183_24431.953,test
2976.27_2976.58,test
7865.491_7865.1213,test
24431.268_24431.521,test
24431.268_24431.425,test
24431.268_24431.411,test
24431.268_24431.955,test
1692.20_1692.181,test
10252.1_10252.37,test
3529.226_3529.1026,test
15727.7_15727.29,test
29964.376_29964.212,test
29964.376_29964.230,test
29964.230_29964.251,test
7018.494_7018.531,test
7018.494_7018.569,test
13283.24_13283.132,test
13283.24_13283.133,test
13283.1044_13283.624,test
13283.1044_13283.843,test
13283.1044_13283.1056,test
13283.1044_13283.913,test
13283.1044_13283.623,test
2408.61_2408.76,test
1229.174_1229.701,test
1229.6932_1229.4070,test
2854.3_2854.743,test
2854.3_2854.742,test
2854.3_2854.1487,test
30339.4_30339.17,test
30339.4_30339.428,test
30339.4_30339.24,test
16729.229_16729.459,test
16729.229_16729.296,test
16729.229_16729.294,test
16729.229_16729.358,test
16729.229_16729.298,test
16729.229_16729.305,test
7734.127_7734.341,test
7734.127_7734.348,test
7734.127_7734.441,test
7734.127_7734.815,test
7734.127_7734.433,test
7734.127_7734.457,test
7734.127_7734.349,test
8987.71_8987.323,test
2027.2549_2027.2552,test
29348.276_29348.240,test
15573.13_15573.44,test
984.454_984.1307,test
984.454_984.396,test
984.454_984.447,test
984.454_984.439,test
984.454_984.381,test
984.454_984.901,test
984.454_984.1274,test
984.454_984.874,test
984.454_984.384,test
984.454_984.417,test
984.454_984.672,test
984.454_984.473,test
984.454_984.416,test
984.454_984.465,test
984.454_984.425,test
984.454_984.669,test
24431.4_24431.2521,test
22537.1_22537.6,test
15907.1_15907.7,test
15907.1_15907.16,test
15907.1_15907.9,test
7734.253_7734.814,test
7734.253_7734.815,test
7734.253_7734.400,test
7734.253_7734.370,test
7734.253_7734.494,test
7734.253_7734.1319,test
7734.253_7734.1342,test
7734.253_7734.457,test
7734.253_7734.688,test
7734.253_7734.150,test
7438.1_7438.50,test
7438.1_7438.94,test
2091.136_2091.2626,test
2091.136_2091.2625,test
2091.136_2091.2624,test
9762.350_9762.495,test
9762.350_9762.554,test
26322.313_26322.319,test
26322.572_26322.485,test
26322.572_26322.506,test
26322.572_26322.160,test
26322.572_26322.158,test
486.2301_486.3487,test
486.2301_486.3486,test
486.2301_486.3513,test
486.2301_486.3642,test
486.2301_486.3497,test
486.2301_486.3498,test
486.2301_486.3492,test
486.2301_486.2655,test
486.2301_486.2568,test
486.2301_486.2291,test
486.2301_486.2573,test
486.2301_486.2293,test
486.2301_486.2307,test
486.2301_486.2680,test
486.2301_486.2824,test
486.2301_486.1638,test
486.2301_486.2305,test
486.2301_486.2298,test
30171.307_30171.293,test
30171.307_30171.143,test
30171.307_30171.256,test
30171.307_30171.229,test
30171.307_30171.276,test
30171.307_30171.122,test
30171.307_30171.123,test
30171.307_30171.27,test
30171.307_30171.138,test
30171.307_30171.175,test
30171.307_30171.298,test
30171.307_30171.155,test
30171.307_30171.136,test
30171.307_30171.273,test
30171.307_30171.238,test
30171.307_30171.50,test
30171.307_30171.221,test
30171.307_30171.202,test
30171.307_30171.66,test
30171.307_30171.79,test
30171.307_30171.214,test
30171.307_30171.247,test
30171.307_30171.201,test
30171.307_30171.49,test
30171.307_30171.70,test
30171.307_30171.80,test
30171.307_30171.279,test
30171.307_30171.101,test
30171.307_30171.200,test
30171.307_30171.96,test
30171.236_30171.94,test
30171.236_30171.100,test
30171.236_30171.53,test
30171.236_30171.260,test
30171.236_30171.301,test
30171.236_30171.23,test
30171.236_30171.235,test
30171.236_30171.229,test
30171.236_30171.245,test
30171.236_30171.75,test
30171.236_30171.233,test
30171.236_30171.185,test
30171.236_30171.65,test
30171.236_30171.42,test
30171.236_30171.242,test
30171.236_30171.20,test
30171.236_30171.126,test
30171.236_30171.35,test
30171.236_30171.202,test
30171.236_30171.151,test
30171.236_30171.169,test
30171.236_30171.251,test
30171.236_30171.248,test
30171.236_30171.255,test
30171.236_30171.40,test
30171.236_30171.70,test
30171.236_30171.80,test
30171.236_30171.210,test
12278.129_12278.570,test
1785.15_1785.113,test
1785.15_1785.790,test
1785.112_1785.334,test
29867.307_29867.353,test
30446.5_30446.166,test
7055.1518_7055.319,test
7055.1518_7055.317,test
7055.1518_7055.1894,test
